source,tour,year,uk_tournament_id,tournament_name,location,match_date,series,indoor_outdoor,surface,round,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,winner_sets,loser_sets,winner_set_1_games,loser_set_1_games,winner_set_2_games,loser_set_2_games,winner_set_3_games,loser_set_3_games,winner_set_4_games,loser_set_4_games,winner_set_5_games,loser_set_5_games,match_status,odds_b365_winner,odds_b365_loser,odds_pinnacle_winner,odds_pinnacle_loser,odds_max_winner,odds_max_loser,odds_avg_winner,odds_avg_loser,source_event_key,source_match_key
tennis_data_uk,atp,2015,14,Open 13,Marseille,2015-02-17,atp_250,indoor,hard,R128,3,Chardy J.,Guez D.,35,199,1150,238,2,1,4,6,6,3,6,2,,,,,completed,1.22,4.0,1.24,4.47,1.26,4.5,1.23,3.99,2015_14_marseille_open_13,2015_14_marseille_open_13_2015-02-17_chardy_j_guez_d
tennis_data_uk,atp,2015,14,Open 13,Marseille,2015-02-17,atp_250,indoor,hard,R128,3,Pospisil V.,Haase R.,60,102,785,545,2,1,4,6,6,3,6,4,,,,,completed,1.33,3.25,1.35,3.45,1.37,3.5,1.33,3.19,2015_14_marseille_open_13,2015_14_marseille_open_13_2015-02-17_pospisil_v_haase_r
tennis_data_uk,atp,2015,14,Open 13,Marseille,2015-02-17,atp_250,indoor,hard,R128,3,Struff J.L.,Mahut N.,69,119,729,475,2,1,6,1,6,7,7,6,,,,,completed,1.83,1.83,1.85,2.05,1.9,2.05,1.82,1.93,2015_14_marseille_open_13,2015_14_marseille_open_13_2015-02-17_struff_j_l_mahut_n
tennis_data_uk,atp,2015,14,Open 13,Marseille,2015-02-17,atp_250,indoor,hard,R128,3,Paire B.,Mathieu P.H.,121,104,456,525,1,0,6,4,,,,,,,,,retired,1.8,1.9,2.01,1.88,2.01,1.93,1.89,1.86,2015_14_marseille_open_13,2015_14_marseille_open_13_2015-02-17_paire_b_mathieu_p_h
tennis_data_uk,atp,2015,14,Open 13,Marseille,2015-02-17,atp_250,indoor,hard,R128,3,Monfils G.,Zverev A.,21,138,1635,395,2,0,6,1,7,6,,,,,,,completed,1.14,5.5,1.15,6.22,1.17,6.5,1.14,5.45,2015_14_marseille_open_13,2015_14_marseille_open_13_2015-02-17_monfils_g_zverev_a
tennis_data_uk,atp,2015,14,Open 13,Marseille,2015-02-18,atp_250,indoor,hard,R128,3,Goffin D.,Janowicz J.,20,47,1659,905,2,0,6,4,6,2,,,,,,,completed,1.57,2.25,1.6,2.47,1.65,2.5,1.59,2.29,2015_14_marseille_open_13,2015_14_marseille_open_13_2015-02-18_goffin_d_janowicz_j
tennis_data_uk,atp,2015,14,Open 13,Marseille,2015-02-18,atp_250,indoor,hard,R128,3,Bolelli S.,Vanni L.,53,108,856,513,2,0,6,4,7,6,,,,,,,completed,1.11,6.5,1.16,6.02,1.17,6.6,1.13,5.66,2015_14_marseille_open_13,2015_14_marseille_open_13_2015-02-18_bolelli_s_vanni_l
tennis_data_uk,atp,2015,14,Open 13,Marseille,2015-02-18,atp_250,indoor,hard,R128,3,Simon G.,Herbert P.H,17,139,1890,391,1,0,7,5,2,0,,,,,,,retired,1.2,4.33,1.26,4.3,1.26,4.75,1.22,4.12,2015_14_marseille_open_13,2015_14_marseille_open_13_2015-02-18_simon_g_herbert_p_h
tennis_data_uk,atp,2015,14,Open 13,Marseille,2015-02-18,atp_250,indoor,hard,R64,3,Stakhovsky S.,Struff J.L.,59,69,804,729,2,1,6,4,4,6,6,3,,,,,completed,1.61,2.2,1.79,2.14,1.79,2.4,1.68,2.14,2015_14_marseille_open_13,2015_14_marseille_open_13_2015-02-18_stakhovsky_s_struff_j_l
tennis_data_uk,atp,2015,14,Open 13,Marseille,2015-02-18,atp_250,indoor,hard,R64,3,Monfils G.,Kuznetsov An.,21,83,1635,603,2,0,6,3,6,2,,,,,,,completed,1.12,6.0,1.17,5.98,1.17,6.31,1.12,5.61,2015_14_marseille_open_13,2015_14_marseille_open_13_2015-02-18_monfils_g_kuznetsov_an
tennis_data_uk,atp,2015,14,Open 13,Marseille,2015-02-18,atp_250,indoor,hard,R64,3,Bautista R.,Pospisil V.,16,60,1975,785,2,0,7,5,6,4,,,,,,,completed,1.5,2.5,1.59,2.53,1.62,2.6,1.54,2.4,2015_14_marseille_open_13,2015_14_marseille_open_13_2015-02-18_bautista_r_pospisil_v
tennis_data_uk,atp,2015,14,Open 13,Marseille,2015-02-19,atp_250,indoor,hard,R64,3,Thiem D.,Goffin D.,48,20,897,1659,0,0,5,1,,,,,,,,,retired,3.4,1.3,3.5,1.35,3.5,1.37,3.24,1.32,2015_14_marseille_open_13,2015_14_marseille_open_13_2015-02-19_thiem_d_goffin_d
tennis_data_uk,atp,2015,14,Open 13,Marseille,2015-02-19,atp_250,indoor,hard,R64,3,Bolelli S.,Raonic M.,53,6,856,4980,2,1,6,4,3,6,7,6,,,,,completed,4.5,1.18,5.33,1.2,5.5,1.2,4.72,1.17,2015_14_marseille_open_13,2015_14_marseille_open_13_2015-02-19_bolelli_s_raonic_m
tennis_data_uk,atp,2015,14,Open 13,Marseille,2015-02-19,atp_250,indoor,hard,R64,3,Simon G.,Coric B.,17,85,1890,587,2,1,6,2,3,6,6,3,,,,,completed,1.22,4.0,1.25,4.46,1.29,4.7,1.24,3.9,2015_14_marseille_open_13,2015_14_marseille_open_13_2015-02-19_simon_g_coric_b
tennis_data_uk,atp,2015,14,Open 13,Marseille,2015-02-19,atp_250,indoor,hard,R64,3,Wawrinka S.,Paire B.,7,121,4550,456,2,0,6,2,6,3,,,,,,,completed,1.25,3.75,1.35,3.53,1.35,3.83,1.29,3.5,2015_14_marseille_open_13,2015_14_marseille_open_13_2015-02-19_wawrinka_s_paire_b
tennis_data_uk,atp,2015,14,Open 13,Marseille,2015-02-19,atp_250,indoor,hard,R64,3,Chardy J.,Gulbis E.,35,13,1150,2330,2,0,6,3,6,4,,,,,,,completed,1.8,1.9,1.87,2.04,2.0,2.05,1.86,1.89,2015_14_marseille_open_13,2015_14_marseille_open_13_2015-02-19_chardy_j_gulbis_e
tennis_data_uk,atp,2015,14,Open 13,Marseille,2015-02-20,atp_250,indoor,hard,QF,3,Bautista R.,Thiem D.,16,48,1975,897,2,0,7,6,6,3,,,,,,,completed,1.36,3.0,1.44,3.06,1.44,3.25,1.37,2.99,2015_14_marseille_open_13,2015_14_marseille_open_13_2015-02-20_bautista_r_thiem_d
tennis_data_uk,atp,2015,14,Open 13,Marseille,2015-02-20,atp_250,indoor,hard,QF,3,Monfils G.,Bolelli S.,21,53,1635,856,2,0,6,4,6,4,,,,,,,completed,1.33,3.25,1.34,3.67,1.4,3.67,1.33,3.21,2015_14_marseille_open_13,2015_14_marseille_open_13_2015-02-20_monfils_g_bolelli_s
tennis_data_uk,atp,2015,14,Open 13,Marseille,2015-02-20,atp_250,indoor,hard,QF,3,Stakhovsky S.,Wawrinka S.,59,7,804,4550,2,1,6,4,3,6,6,4,,,,,completed,4.5,1.18,4.72,1.24,5.0,1.24,4.57,1.18,2015_14_marseille_open_13,2015_14_marseille_open_13_2015-02-20_stakhovsky_s_wawrinka_s
tennis_data_uk,atp,2015,14,Open 13,Marseille,2015-02-20,atp_250,indoor,hard,QF,3,Simon G.,Chardy J.,17,35,1890,1150,2,0,7,5,7,6,,,,,,,completed,1.44,2.62,1.45,3.05,1.53,3.05,1.47,2.63,2015_14_marseille_open_13,2015_14_marseille_open_13_2015-02-20_simon_g_chardy_j
tennis_data_uk,atp,2015,14,Open 13,Marseille,2015-02-21,atp_250,indoor,hard,SF,3,Monfils G.,Bautista R.,21,16,1635,1975,2,0,6,4,6,2,,,,,,,completed,1.4,3.0,1.42,3.17,1.44,3.2,1.4,2.9,2015_14_marseille_open_13,2015_14_marseille_open_13_2015-02-21_monfils_g_bautista_r
tennis_data_uk,atp,2015,14,Open 13,Marseille,2015-02-21,atp_250,indoor,hard,SF,3,Simon G.,Stakhovsky S.,17,59,1890,804,2,1,3,6,6,3,6,2,,,,,completed,1.36,3.25,1.37,3.43,1.42,3.43,1.38,2.97,2015_14_marseille_open_13,2015_14_marseille_open_13_2015-02-21_simon_g_stakhovsky_s
tennis_data_uk,atp,2015,14,Open 13,Marseille,2015-02-22,atp_250,indoor,hard,F,3,Simon G.,Monfils G.,17,21,1890,1635,2,1,6,4,1,6,7,6,,,,,completed,2.5,1.53,1.58,1.58,2.63,1.58,2.48,1.52,2015_14_marseille_open_13,2015_14_marseille_open_13_2015-02-22_simon_g_monfils_g
tennis_data_uk,atp,2015,15,Rio Open,Rio de Janeiro,2015-02-16,atp_500,outdoor,clay,R128,3,Haider-Maurer A.,Ramos-Vinolas A.,74,68,673,755,2,1,3,6,6,3,6,2,,,,,completed,2.62,1.44,2.76,1.5,2.76,1.53,2.57,1.48,2015_15_rio_de_janeiro_rio_open,2015_15_rio_de_janeiro_rio_open_2015-02-16_haider_maurer_a_ramos_vinolas_a
tennis_data_uk,atp,2015,15,Rio Open,Rio de Janeiro,2015-02-16,atp_500,outdoor,clay,R128,3,Nieminen J.,Cecchinato M.,77,156,668,324,2,1,4,6,6,3,7,5,,,,,completed,1.44,2.62,1.53,2.65,1.53,2.85,1.45,2.66,2015_15_rio_de_janeiro_rio_open,2015_15_rio_de_janeiro_rio_open_2015-02-16_nieminen_j_cecchinato_m
tennis_data_uk,atp,2015,15,Rio Open,Rio de Janeiro,2015-02-16,atp_500,outdoor,clay,R128,3,Robredo T.,Ymer E.,18,189,1800,263,2,0,6,4,6,3,,,,,,,completed,1.14,5.5,1.17,5.85,1.17,6.0,1.14,5.31,2015_15_rio_de_janeiro_rio_open,2015_15_rio_de_janeiro_rio_open_2015-02-16_robredo_t_ymer_e
tennis_data_uk,atp,2015,15,Rio Open,Rio de Janeiro,2015-02-17,atp_500,outdoor,clay,R128,3,De Bakker T.,Clezar G.,136,230,401,211,2,1,5,7,6,3,6,1,,,,,completed,1.33,3.25,1.35,3.46,1.38,3.46,1.34,3.13,2015_15_rio_de_janeiro_rio_open,2015_15_rio_de_janeiro_rio_open_2015-02-17_de_bakker_t_clezar_g
tennis_data_uk,atp,2015,15,Rio Open,Rio de Janeiro,2015-02-17,atp_500,outdoor,clay,R128,3,Fognini F.,Vesely J.,28,44,1320,958,2,1,1,6,7,6,6,1,,,,,completed,1.83,1.83,1.93,1.96,1.93,1.96,1.87,1.87,2015_15_rio_de_janeiro_rio_open,2015_15_rio_de_janeiro_rio_open_2015-02-17_fognini_f_vesely_j
tennis_data_uk,atp,2015,15,Rio Open,Rio de Janeiro,2015-02-17,atp_500,outdoor,clay,R128,3,Andujar P.,Lorenzi P.,50,67,895,762,2,1,3,6,6,0,6,3,,,,,completed,1.53,2.37,1.58,2.53,1.59,2.55,1.54,2.39,2015_15_rio_de_janeiro_rio_open,2015_15_rio_de_janeiro_rio_open_2015-02-17_andujar_p_lorenzi_p
tennis_data_uk,atp,2015,15,Rio Open,Rio de Janeiro,2015-02-17,atp_500,outdoor,clay,R128,3,Rola B.,Mayer L.,92,30,572,1264,1,1,4,6,7,6,4,1,,,,,retired,3.75,1.25,4.07,1.28,4.07,1.29,3.7,1.26,2015_15_rio_de_janeiro_rio_open,2015_15_rio_de_janeiro_rio_open_2015-02-17_rola_b_mayer_l
tennis_data_uk,atp,2015,15,Rio Open,Rio de Janeiro,2015-02-17,atp_500,outdoor,clay,R128,3,Monaco J.,Giraldo S.,66,33,770,1210,1,0,6,3,3,0,,,,,,,retired,2.0,1.72,2.19,1.75,2.2,1.8,2.06,1.72,2015_15_rio_de_janeiro_rio_open,2015_15_rio_de_janeiro_rio_open_2015-02-17_monaco_j_giraldo_s
tennis_data_uk,atp,2015,15,Rio Open,Rio de Janeiro,2015-02-17,atp_500,outdoor,clay,R128,3,Souza J.,Arguello F.,88,150,576,343,2,0,6,2,6,1,,,,,,,completed,1.66,2.1,1.72,2.23,1.75,2.25,1.68,2.12,2015_15_rio_de_janeiro_rio_open,2015_15_rio_de_janeiro_rio_open_2015-02-17_souza_j_arguello_f
tennis_data_uk,atp,2015,15,Rio Open,Rio de Janeiro,2015-02-17,atp_500,outdoor,clay,R128,3,Delbonis F.,Schwartzman D.,63,62,771,782,1,1,6,7,7,6,2,1,,,,,retired,1.9,1.8,2.07,1.83,2.07,1.9,1.94,1.81,2015_15_rio_de_janeiro_rio_open,2015_15_rio_de_janeiro_rio_open_2015-02-17_delbonis_f_schwartzman_d
tennis_data_uk,atp,2015,15,Rio Open,Rio de Janeiro,2015-02-17,atp_500,outdoor,clay,R128,3,Klizan M.,Lajovic D.,38,71,1105,711,2,1,6,4,0,6,6,4,,,,,completed,1.5,2.5,1.66,2.35,1.66,2.55,1.54,2.4,2015_15_rio_de_janeiro_rio_open,2015_15_rio_de_janeiro_rio_open_2015-02-17_klizan_m_lajovic_d
tennis_data_uk,atp,2015,15,Rio Open,Rio de Janeiro,2015-02-17,atp_500,outdoor,clay,R128,3,Cuevas P.,Almagro N.,23,91,1447,575,2,1,4,6,6,3,6,4,,,,,completed,2.1,1.66,2.3,1.69,2.3,1.75,2.15,1.67,2015_15_rio_de_janeiro_rio_open,2015_15_rio_de_janeiro_rio_open_2015-02-17_cuevas_p_almagro_n
tennis_data_uk,atp,2015,15,Rio Open,Rio de Janeiro,2015-02-17,atp_500,outdoor,clay,R128,3,Montanes A.,Gonzalez M.,93,96,571,564,2,1,4,6,6,4,6,0,,,,,completed,1.83,1.83,1.98,1.91,2.0,2.12,1.83,1.91,2015_15_rio_de_janeiro_rio_open,2015_15_rio_de_janeiro_rio_open_2015-02-17_montanes_a_gonzalez_m
tennis_data_uk,atp,2015,15,Rio Open,Rio de Janeiro,2015-02-17,atp_500,outdoor,clay,R128,3,Ferrer D.,Gimeno-Traver D.,9,99,3865,555,2,0,6,4,6,3,,,,,,,completed,1.08,8.0,1.09,8.57,1.1,8.75,1.08,7.17,2015_15_rio_de_janeiro_rio_open,2015_15_rio_de_janeiro_rio_open_2015-02-17_ferrer_d_gimeno_traver_d
tennis_data_uk,atp,2015,15,Rio Open,Rio de Janeiro,2015-02-17,atp_500,outdoor,clay,R128,3,Carreno-Busta P.,Berlocq C.,55,76,841,670,2,1,6,3,6,7,6,0,,,,,completed,2.25,1.57,2.49,1.59,2.5,1.67,2.32,1.57,2015_15_rio_de_janeiro_rio_open,2015_15_rio_de_janeiro_rio_open_2015-02-17_carreno_busta_p_berlocq_c
tennis_data_uk,atp,2015,15,Rio Open,Rio de Janeiro,2015-02-17,atp_500,outdoor,clay,R128,3,Nadal R.,Bellucci T.,3,64,5745,771,2,0,6,4,6,1,,,,,,,completed,1.08,8.0,1.1,8.4,1.1,9.5,1.08,7.37,2015_15_rio_de_janeiro_rio_open,2015_15_rio_de_janeiro_rio_open_2015-02-17_nadal_r_bellucci_t
tennis_data_uk,atp,2015,15,Rio Open,Rio de Janeiro,2015-02-18,atp_500,outdoor,clay,R64,3,Haider-Maurer A.,Robredo T.,74,18,673,1800,2,0,6,3,6,2,,,,,,,completed,4.0,1.22,3.64,1.33,4.1,1.33,3.67,1.26,2015_15_rio_de_janeiro_rio_open,2015_15_rio_de_janeiro_rio_open_2015-02-18_haider_maurer_a_robredo_t
tennis_data_uk,atp,2015,15,Rio Open,Rio de Janeiro,2015-02-18,atp_500,outdoor,clay,R64,3,Monaco J.,Nieminen J.,66,77,770,668,2,0,6,1,7,6,,,,,,,completed,1.4,2.75,1.43,3.05,1.44,3.05,1.4,2.86,2015_15_rio_de_janeiro_rio_open,2015_15_rio_de_janeiro_rio_open_2015-02-18_monaco_j_nieminen_j
tennis_data_uk,atp,2015,15,Rio Open,Rio de Janeiro,2015-02-18,atp_500,outdoor,clay,R64,3,Souza J.,Rola B.,88,92,576,572,2,1,6,4,6,7,6,4,,,,,completed,1.57,2.25,1.7,2.3,1.7,2.45,1.6,2.28,2015_15_rio_de_janeiro_rio_open,2015_15_rio_de_janeiro_rio_open_2015-02-18_souza_j_rola_b
tennis_data_uk,atp,2015,15,Rio Open,Rio de Janeiro,2015-02-19,atp_500,outdoor,clay,R64,3,Ferrer D.,De Bakker T.,9,136,3865,401,1,0,7,6,2,0,,,,,,,retired,1.05,10.0,1.08,10.25,1.1,10.25,1.07,7.86,2015_15_rio_de_janeiro_rio_open,2015_15_rio_de_janeiro_rio_open_2015-02-19_ferrer_d_de_bakker_t
tennis_data_uk,atp,2015,15,Rio Open,Rio de Janeiro,2015-02-19,atp_500,outdoor,clay,R64,3,Delbonis F.,Klizan M.,63,38,771,1105,2,0,6,2,6,1,,,,,,,completed,2.25,1.57,2.21,1.75,2.4,1.75,2.27,1.6,2015_15_rio_de_janeiro_rio_open,2015_15_rio_de_janeiro_rio_open_2015-02-19_delbonis_f_klizan_m
tennis_data_uk,atp,2015,15,Rio Open,Rio de Janeiro,2015-02-19,atp_500,outdoor,clay,R64,3,Cuevas P.,Montanes A.,23,93,1447,571,2,0,6,2,6,2,,,,,,,completed,1.22,4.0,1.28,4.14,1.3,4.14,1.25,3.75,2015_15_rio_de_janeiro_rio_open,2015_15_rio_de_janeiro_rio_open_2015-02-19_cuevas_p_montanes_a
tennis_data_uk,atp,2015,15,Rio Open,Rio de Janeiro,2015-02-19,atp_500,outdoor,clay,R64,3,Fognini F.,Andujar P.,28,50,1320,895,2,0,6,3,6,2,,,,,,,completed,1.61,2.2,1.66,2.37,1.7,2.4,1.63,2.22,2015_15_rio_de_janeiro_rio_open,2015_15_rio_de_janeiro_rio_open_2015-02-19_fognini_f_andujar_p
tennis_data_uk,atp,2015,15,Rio Open,Rio de Janeiro,2015-02-19,atp_500,outdoor,clay,R64,3,Nadal R.,Carreno-Busta P.,3,55,5745,841,2,0,7,5,6,3,,,,,,,completed,1.04,13.0,1.03,17.5,1.06,17.5,1.03,11.46,2015_15_rio_de_janeiro_rio_open,2015_15_rio_de_janeiro_rio_open_2015-02-19_nadal_r_carreno_busta_p
tennis_data_uk,atp,2015,15,Rio Open,Rio de Janeiro,2015-02-20,atp_500,outdoor,clay,QF,3,Ferrer D.,Monaco J.,9,66,3865,770,2,1,6,3,4,6,6,2,,,,,completed,1.16,5.0,1.21,5.18,1.21,5.25,1.18,4.68,2015_15_rio_de_janeiro_rio_open,2015_15_rio_de_janeiro_rio_open_2015-02-20_ferrer_d_monaco_j
tennis_data_uk,atp,2015,15,Rio Open,Rio de Janeiro,2015-02-20,atp_500,outdoor,clay,QF,3,Haider-Maurer A.,Souza J.,74,88,673,576,2,1,7,6,1,6,6,4,,,,,completed,1.66,2.1,1.79,2.17,1.85,2.17,1.78,2.0,2015_15_rio_de_janeiro_rio_open,2015_15_rio_de_janeiro_rio_open_2015-02-20_haider_maurer_a_souza_j
tennis_data_uk,atp,2015,15,Rio Open,Rio de Janeiro,2015-02-20,atp_500,outdoor,clay,QF,3,Fognini F.,Delbonis F.,28,63,1320,771,2,1,6,4,6,7,7,6,,,,,completed,1.5,2.5,1.53,2.72,1.57,2.72,1.5,2.54,2015_15_rio_de_janeiro_rio_open,2015_15_rio_de_janeiro_rio_open_2015-02-20_fognini_f_delbonis_f
tennis_data_uk,atp,2015,15,Rio Open,Rio de Janeiro,2015-02-21,atp_500,outdoor,clay,QF,3,Nadal R.,Cuevas P.,3,23,5745,1447,2,0,4,6,7,5,6,0,,,,,completed,1.14,5.5,1.16,6.39,1.17,6.78,1.14,5.46,2015_15_rio_de_janeiro_rio_open,2015_15_rio_de_janeiro_rio_open_2015-02-21_nadal_r_cuevas_p
tennis_data_uk,atp,2015,15,Rio Open,Rio de Janeiro,2015-02-21,atp_500,outdoor,clay,SF,3,Ferrer D.,Haider-Maurer A.,9,74,3865,576,2,0,7,5,6,1,,,,,,,completed,1.07,9.0,1.1,9.2,1.11,9.75,1.09,7.34,2015_15_rio_de_janeiro_rio_open,2015_15_rio_de_janeiro_rio_open_2015-02-21_ferrer_d_haider_maurer_a
tennis_data_uk,atp,2015,15,Rio Open,Rio de Janeiro,2015-02-21,atp_500,outdoor,clay,SF,3,Fognini F.,Nadal R.,28,3,1320,5745,2,1,1,6,6,2,7,5,,,,,completed,8.0,1.08,9.05,1.1,9.05,1.14,6.98,1.09,2015_15_rio_de_janeiro_rio_open,2015_15_rio_de_janeiro_rio_open_2015-02-21_fognini_f_nadal_r
tennis_data_uk,atp,2015,15,Rio Open,Rio de Janeiro,2015-02-22,atp_500,outdoor,clay,F,3,Ferrer D.,Fognini F.,9,28,3865,1320,2,0,6,2,6,3,,,,,,,completed,1.25,4.0,1.28,4.15,1.3,4.2,1.25,3.84,2015_15_rio_de_janeiro_rio_open,2015_15_rio_de_janeiro_rio_open_2015-02-22_ferrer_d_fognini_f
tennis_data_uk,atp,2015,16,Abierto Mexicano,Acapulco,2015-02-23,atp_500,outdoor,hard,R128,3,Dolgopolov O.,Groth S.,33,69,1165,717,2,1,6,3,4,6,6,0,,,,,completed,1.4,2.75,1.43,3.02,1.5,3.02,1.42,2.76,2015_16_acapulco_abierto_mexicano,2015_16_acapulco_abierto_mexicano_2015-02-23_dolgopolov_o_groth_s
tennis_data_uk,atp,2015,16,Abierto Mexicano,Acapulco,2015-02-23,atp_500,outdoor,hard,R128,3,Matosevic M.,Granollers M.,80,51,638,895,2,0,6,4,6,2,,,,,,,completed,2.0,1.72,2.16,1.76,2.4,1.77,2.11,1.7,2015_16_acapulco_abierto_mexicano,2015_16_acapulco_abierto_mexicano_2015-02-23_matosevic_m_granollers_m
tennis_data_uk,atp,2015,16,Abierto Mexicano,Acapulco,2015-02-24,atp_500,outdoor,hard,R128,3,Becker B.,Kamke T.,41,97,1053,560,2,0,7,6,6,2,,,,,,,completed,1.5,2.5,1.56,2.58,1.59,2.58,1.51,2.48,2015_16_acapulco_abierto_mexicano,2015_16_acapulco_abierto_mexicano_2015-02-24_becker_b_kamke_t
tennis_data_uk,atp,2015,16,Abierto Mexicano,Acapulco,2015-02-24,atp_500,outdoor,hard,R128,3,Anderson K.,Brown D.,15,95,2125,561,2,0,6,1,6,2,,,,,,,completed,1.2,4.33,1.24,4.44,1.25,4.75,1.22,4.13,2015_16_acapulco_abierto_mexicano,2015_16_acapulco_abierto_mexicano_2015-02-24_anderson_k_brown_d
tennis_data_uk,atp,2015,16,Abierto Mexicano,Acapulco,2015-02-24,atp_500,outdoor,hard,R128,3,Lajovic D.,Kokkinakis T.,78,138,646,402,2,0,6,4,7,6,,,,,,,completed,2.62,1.44,2.75,1.5,2.75,1.62,2.48,1.52,2015_16_acapulco_abierto_mexicano,2015_16_acapulco_abierto_mexicano_2015-02-24_lajovic_d_kokkinakis_t
tennis_data_uk,atp,2015,16,Abierto Mexicano,Acapulco,2015-02-24,atp_500,outdoor,hard,R128,3,Giraldo S.,Krajicek A.,32,142,1210,376,2,0,7,6,6,1,,,,,,,completed,1.57,2.25,1.68,2.31,1.69,2.38,1.61,2.26,2015_16_acapulco_abierto_mexicano,2015_16_acapulco_abierto_mexicano_2015-02-24_giraldo_s_krajicek_a
tennis_data_uk,atp,2015,16,Abierto Mexicano,Acapulco,2015-02-24,atp_500,outdoor,hard,R128,3,Lu Y.H.,Estrella Burgos V.,61,48,808,929,2,0,6,2,7,5,,,,,,,completed,1.5,2.5,1.55,2.61,1.57,2.7,1.53,2.45,2015_16_acapulco_abierto_mexicano,2015_16_acapulco_abierto_mexicano_2015-02-24_lu_y_h_estrella_burgos_v
tennis_data_uk,atp,2015,16,Abierto Mexicano,Acapulco,2015-02-24,atp_500,outdoor,hard,R128,3,Haider-Maurer A.,Haase R.,57,102,838,545,2,1,6,3,2,6,6,2,,,,,completed,2.0,1.72,1.92,1.97,2.25,1.97,2.03,1.75,2015_16_acapulco_abierto_mexicano,2015_16_acapulco_abierto_mexicano_2015-02-24_haider_maurer_a_haase_r
tennis_data_uk,atp,2015,16,Abierto Mexicano,Acapulco,2015-02-24,atp_500,outdoor,hard,R128,3,Dimitrov G.,Krajinovic F.,10,101,3465,551,2,1,6,3,5,7,6,0,,,,,completed,1.05,10.0,1.07,10.91,1.08,10.91,1.06,8.73,2015_16_acapulco_abierto_mexicano,2015_16_acapulco_abierto_mexicano_2015-02-24_dimitrov_g_krajinovic_f
tennis_data_uk,atp,2015,16,Abierto Mexicano,Acapulco,2015-02-24,atp_500,outdoor,hard,R128,3,Johnson S.,Dodig I.,44,96,971,560,2,0,6,4,6,4,,,,,,,completed,1.72,2.0,1.83,2.07,1.83,2.25,1.74,2.04,2015_16_acapulco_abierto_mexicano,2015_16_acapulco_abierto_mexicano_2015-02-24_johnson_s_dodig_i
tennis_data_uk,atp,2015,16,Abierto Mexicano,Acapulco,2015-02-24,atp_500,outdoor,hard,R128,3,Troicki V.,Garza D.,43,480,981,74,2,0,6,4,6,3,,,,,,,completed,1.04,13.0,1.04,14.79,1.06,16.0,1.03,11.16,2015_16_acapulco_abierto_mexicano,2015_16_acapulco_abierto_mexicano_2015-02-24_troicki_v_garza_d
tennis_data_uk,atp,2015,16,Abierto Mexicano,Acapulco,2015-02-24,atp_500,outdoor,hard,R128,3,Harrison R.,Young D.,169,45,299,964,1,1,4,6,6,2,4,2,,,,,retired,2.25,1.57,2.26,1.7,2.3,1.8,2.13,1.68,2015_16_acapulco_abierto_mexicano,2015_16_acapulco_abierto_mexicano_2015-02-24_harrison_r_young_d
tennis_data_uk,atp,2015,16,Abierto Mexicano,Acapulco,2015-02-25,atp_500,outdoor,hard,R128,3,Tomic B.,Mannarino A.,42,38,1016,1113,2,1,3,6,6,4,6,4,,,,,completed,1.61,2.2,1.7,2.26,1.71,2.38,1.63,2.22,2015_16_acapulco_abierto_mexicano,2015_16_acapulco_abierto_mexicano_2015-02-25_tomic_b_mannarino_a
tennis_data_uk,atp,2015,16,Abierto Mexicano,Acapulco,2015-02-25,atp_500,outdoor,hard,R128,3,Nishikori K.,Gonzalez A.,5,92,5205,565,2,0,6,3,7,5,,,,,,,completed,1.04,11.0,1.06,11.52,1.08,12.0,1.05,9.54,2015_16_acapulco_abierto_mexicano,2015_16_acapulco_abierto_mexicano_2015-02-25_nishikori_k_gonzalez_a
tennis_data_uk,atp,2015,16,Abierto Mexicano,Acapulco,2015-02-25,atp_500,outdoor,hard,R128,3,Karlovic I.,Gabashvili T.,23,79,1500,640,2,1,6,4,3,6,6,2,,,,,completed,1.25,3.75,1.3,3.82,1.33,3.85,1.28,3.49,2015_16_acapulco_abierto_mexicano,2015_16_acapulco_abierto_mexicano_2015-02-25_karlovic_i_gabashvili_t
tennis_data_uk,atp,2015,16,Abierto Mexicano,Acapulco,2015-02-25,atp_500,outdoor,hard,R128,3,Ferrer D.,Sijsling I.,9,132,4185,411,2,0,6,3,7,6,,,,,,,completed,1.06,9.0,1.07,10.43,1.11,11.0,1.07,7.99,2015_16_acapulco_abierto_mexicano,2015_16_acapulco_abierto_mexicano_2015-02-25_ferrer_d_sijsling_i
tennis_data_uk,atp,2015,16,Abierto Mexicano,Acapulco,2015-02-25,atp_500,outdoor,hard,R64,3,Harrison R.,Dimitrov G.,169,10,299,3465,2,1,7,5,4,6,6,0,,,,,completed,6.5,1.11,6.02,1.17,6.8,1.17,5.78,1.12,2015_16_acapulco_abierto_mexicano,2015_16_acapulco_abierto_mexicano_2015-02-25_harrison_r_dimitrov_g
tennis_data_uk,atp,2015,16,Abierto Mexicano,Acapulco,2015-02-25,atp_500,outdoor,hard,R64,3,Dolgopolov O.,Haider-Maurer A.,33,57,1165,838,2,0,6,2,6,3,,,,,,,completed,1.2,4.33,1.28,4.14,1.28,4.5,1.23,4.0,2015_16_acapulco_abierto_mexicano,2015_16_acapulco_abierto_mexicano_2015-02-25_dolgopolov_o_haider_maurer_a
