source,tour,year,uk_tournament_id,tournament_name,location,match_date,series,indoor_outdoor,surface,round,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,winner_sets,loser_sets,winner_set_1_games,loser_set_1_games,winner_set_2_games,loser_set_2_games,winner_set_3_games,loser_set_3_games,winner_set_4_games,loser_set_4_games,winner_set_5_games,loser_set_5_games,match_status,odds_b365_winner,odds_b365_loser,odds_pinnacle_winner,odds_pinnacle_loser,odds_max_winner,odds_max_loser,odds_avg_winner,odds_avg_loser,source_event_key,source_match_key
tennis_data_uk,atp,2021,16,Miami Open,Miami,2021-03-29,masters_1000,outdoor,hard,R32,3,Cilic M.,Musetti L.,45,94,1373,823,2,0,6,3,6,4,,,,,,,completed,2.2,1.66,2.11,1.81,2.43,1.81,2.18,1.68,2021_16_miami_miami_open,2021_16_miami_miami_open_2021-03-29_cilic_m_musetti_l
tennis_data_uk,atp,2021,16,Miami Open,Miami,2021-03-29,masters_1000,outdoor,hard,R32,3,Hurkacz H.,Shapovalov D.,37,11,1645,3000,2,0,6,3,7,6,,,,,,,completed,2.75,1.44,3.06,1.43,3.06,1.49,2.76,1.45,2021_16_miami_miami_open,2021_16_miami_miami_open_2021-03-29_hurkacz_h_shapovalov_d
tennis_data_uk,atp,2021,16,Miami Open,Miami,2021-03-29,masters_1000,outdoor,hard,R32,3,Rublev A.,Fucsovics M.,8,40,5101,1462,2,0,6,2,6,1,,,,,,,completed,1.14,5.5,1.18,5.54,1.2,6.0,1.16,5.26,2021_16_miami_miami_open,2021_16_miami_miami_open_2021-03-29_rublev_a_fucsovics_m
tennis_data_uk,atp,2021,16,Miami Open,Miami,2021-03-29,masters_1000,outdoor,hard,R32,3,Schwartzman D.,Mannarino A.,9,36,3640,1661,2,0,6,1,6,4,,,,,,,completed,1.33,3.4,1.33,3.65,1.35,3.76,1.31,3.46,2021_16_miami_miami_open,2021_16_miami_miami_open_2021-03-29_schwartzman_d_mannarino_a
tennis_data_uk,atp,2021,16,Miami Open,Miami,2021-03-29,masters_1000,outdoor,hard,R32,3,Korda S.,Karatsev A.,87,27,865,1888,2,0,6,3,6,0,,,,,,,completed,3.0,1.4,2.8,1.5,3.11,1.5,2.88,1.42,2021_16_miami_miami_open,2021_16_miami_miami_open_2021-03-29_korda_s_karatsev_a
tennis_data_uk,atp,2021,16,Miami Open,Miami,2021-03-29,masters_1000,outdoor,hard,R32,3,Sonego L.,Galan D.E.,34,113,1668,702,2,0,7,6,6,3,,,,,,,completed,1.33,3.4,1.39,3.28,1.41,3.46,1.35,3.2,2021_16_miami_miami_open,2021_16_miami_miami_open_2021-03-29_sonego_l_galan_d_e
tennis_data_uk,atp,2021,16,Miami Open,Miami,2021-03-30,masters_1000,outdoor,hard,R32,3,Tsitsipas S.,Nishikori K.,5,39,6950,1513,2,1,6,3,3,6,6,1,,,,,completed,1.2,4.5,1.26,4.35,1.28,4.55,1.23,4.12,2021_16_miami_miami_open,2021_16_miami_miami_open_2021-03-30_tsitsipas_s_nishikori_k
tennis_data_uk,atp,2021,16,Miami Open,Miami,2021-03-30,masters_1000,outdoor,hard,R16,3,Bautista Agut R.,Isner J.,12,28,2910,1850,2,1,6,3,4,6,7,6,,,,,completed,1.53,2.5,1.56,2.6,1.62,2.75,1.53,2.49,2021_16_miami_miami_open,2021_16_miami_miami_open_2021-03-30_bautista_agut_r_isner_j
tennis_data_uk,atp,2021,16,Miami Open,Miami,2021-03-30,masters_1000,outdoor,hard,R16,3,Sinner J.,Ruusuvuori E.,31,83,1789,881,2,0,6,3,6,2,,,,,,,completed,1.44,2.75,1.5,2.8,1.5,3.3,1.43,2.82,2021_16_miami_miami_open,2021_16_miami_miami_open_2021-03-30_sinner_j_ruusuvuori_e
tennis_data_uk,atp,2021,16,Miami Open,Miami,2021-03-30,masters_1000,outdoor,hard,R16,3,Bublik A.,Fritz T.,44,32,1385,1775,2,1,6,7,6,3,6,4,,,,,completed,2.3,1.61,2.33,1.68,2.4,1.7,2.28,1.63,2021_16_miami_miami_open,2021_16_miami_miami_open_2021-03-30_bublik_a_fritz_t
tennis_data_uk,atp,2021,16,Miami Open,Miami,2021-03-30,masters_1000,outdoor,hard,R16,3,Hurkacz H.,Raonic M.,37,19,1645,2450,2,1,4,6,6,3,7,6,,,,,completed,3.2,1.36,3.0,1.45,3.25,1.45,2.99,1.39,2021_16_miami_miami_open,2021_16_miami_miami_open_2021-03-30_hurkacz_h_raonic_m
tennis_data_uk,atp,2021,16,Miami Open,Miami,2021-03-30,masters_1000,outdoor,hard,R16,3,Medvedev D.,Tiafoe F.,2,58,9940,1120,2,0,6,4,6,3,,,,,,,completed,1.14,5.5,1.16,6.2,1.18,6.5,1.15,5.49,2021_16_miami_miami_open,2021_16_miami_miami_open_2021-03-30_medvedev_d_tiafoe_f
tennis_data_uk,atp,2021,16,Miami Open,Miami,2021-03-30,masters_1000,outdoor,hard,R16,3,Korda S.,Schwartzman D.,87,9,865,3640,2,1,6,3,4,6,7,5,,,,,completed,2.37,1.57,2.45,1.63,2.45,1.8,2.3,1.62,2021_16_miami_miami_open,2021_16_miami_miami_open_2021-03-30_korda_s_schwartzman_d
tennis_data_uk,atp,2021,16,Miami Open,Miami,2021-03-31,masters_1000,outdoor,hard,R16,3,Rublev A.,Cilic M.,8,45,5101,1373,2,0,6,4,6,4,,,,,,,completed,1.1,7.0,1.1,8.59,1.11,8.75,1.09,7.24,2021_16_miami_miami_open,2021_16_miami_miami_open_2021-03-31_rublev_a_cilic_m
tennis_data_uk,atp,2021,16,Miami Open,Miami,2021-03-31,masters_1000,outdoor,hard,R16,3,Tsitsipas S.,Sonego L.,5,34,6950,1668,2,0,6,2,7,6,,,,,,,completed,1.12,6.0,1.15,6.38,1.15,6.6,1.13,5.86,2021_16_miami_miami_open,2021_16_miami_miami_open_2021-03-31_tsitsipas_s_sonego_l
tennis_data_uk,atp,2021,16,Miami Open,Miami,2021-03-31,masters_1000,outdoor,hard,QF,3,Sinner J.,Bublik A.,31,44,1789,1385,2,0,7,6,6,4,,,,,,,completed,1.36,3.2,1.33,3.64,1.37,3.7,1.33,3.33,2021_16_miami_miami_open,2021_16_miami_miami_open_2021-03-31_sinner_j_bublik_a
tennis_data_uk,atp,2021,16,Miami Open,Miami,2021-04-01,masters_1000,outdoor,hard,QF,3,Bautista Agut R.,Medvedev D.,12,2,2910,9940,2,0,6,4,6,2,,,,,,,completed,3.5,1.3,3.81,1.31,4.0,1.33,3.6,1.29,2021_16_miami_miami_open,2021_16_miami_miami_open_2021-04-01_bautista_agut_r_medvedev_d
tennis_data_uk,atp,2021,16,Miami Open,Miami,2021-04-01,masters_1000,outdoor,hard,QF,3,Hurkacz H.,Tsitsipas S.,37,5,1645,6950,2,1,2,6,6,3,6,4,,,,,completed,4.5,1.2,4.74,1.23,4.89,1.24,4.43,1.21,2021_16_miami_miami_open,2021_16_miami_miami_open_2021-04-01_hurkacz_h_tsitsipas_s
tennis_data_uk,atp,2021,16,Miami Open,Miami,2021-04-02,masters_1000,outdoor,hard,QF,3,Rublev A.,Korda S.,8,87,5101,865,2,0,7,5,7,6,,,,,,,completed,1.2,4.5,1.21,5.09,1.22,5.25,1.19,4.65,2021_16_miami_miami_open,2021_16_miami_miami_open_2021-04-02_rublev_a_korda_s
tennis_data_uk,atp,2021,16,Miami Open,Miami,2021-04-02,masters_1000,outdoor,hard,SF,3,Sinner J.,Bautista Agut R.,31,12,1789,2910,2,1,5,7,6,4,6,4,,,,,completed,2.0,1.8,2.09,1.83,2.28,1.87,2.06,1.77,2021_16_miami_miami_open,2021_16_miami_miami_open_2021-04-02_sinner_j_bautista_agut_r
tennis_data_uk,atp,2021,16,Miami Open,Miami,2021-04-03,masters_1000,outdoor,hard,SF,3,Hurkacz H.,Rublev A.,37,8,1645,5101,2,0,6,3,6,4,,,,,,,completed,4.33,1.22,4.45,1.25,4.65,1.26,4.2,1.22,2021_16_miami_miami_open,2021_16_miami_miami_open_2021-04-03_hurkacz_h_rublev_a
tennis_data_uk,atp,2021,16,Miami Open,Miami,2021-04-04,masters_1000,outdoor,hard,F,3,Hurkacz H.,Sinner J.,37,31,1645,1789,2,0,7,6,6,4,,,,,,,completed,2.37,1.57,2.36,1.66,2.55,1.7,2.38,1.59,2021_16_miami_miami_open,2021_16_miami_miami_open_2021-04-04_hurkacz_h_sinner_j
tennis_data_uk,atp,2021,17,Sardegna Open,Cagliari,2021-04-05,atp_250,outdoor,hard,R32,3,Gerasimov E.,Pella G.,80,48,936,1298,2,0,6,4,6,0,,,,,,,completed,2.5,1.53,2.44,1.61,2.56,1.61,2.44,1.55,2021_17_cagliari_sardegna_open,2021_17_cagliari_sardegna_open_2021-04-05_gerasimov_e_pella_g
tennis_data_uk,atp,2021,17,Sardegna Open,Cagliari,2021-04-05,atp_250,outdoor,hard,R32,3,Djere L.,Gaio F.,57,137,1133,534,2,0,6,4,6,2,,,,,,,completed,1.28,3.75,1.31,3.74,1.32,4.15,1.28,3.67,2021_17_cagliari_sardegna_open,2021_17_cagliari_sardegna_open_2021-04-05_djere_l_gaio_f
tennis_data_uk,atp,2021,17,Sardegna Open,Cagliari,2021-04-05,atp_250,outdoor,hard,R32,3,Hanfmann Y.,Paul T.,105,53,767,1155,2,1,7,6,5,7,6,3,,,,,completed,1.9,1.9,1.94,1.94,2.05,2.05,1.87,1.93,2021_17_cagliari_sardegna_open,2021_17_cagliari_sardegna_open_2021-04-05_hanfmann_y_paul_t
tennis_data_uk,atp,2021,17,Sardegna Open,Cagliari,2021-04-05,atp_250,outdoor,hard,R32,3,Bedene A.,Zeppieri G.,58,313,1125,162,2,1,1,6,7,5,7,6,,,,,completed,1.3,3.5,1.33,3.59,1.35,3.75,1.3,3.49,2021_17_cagliari_sardegna_open,2021_17_cagliari_sardegna_open_2021-04-05_bedene_a_zeppieri_g
tennis_data_uk,atp,2021,17,Sardegna Open,Cagliari,2021-04-06,atp_250,outdoor,hard,R32,3,Struff J.L.,Sousa J.,41,107,1485,757,2,1,1,6,6,1,7,5,,,,,completed,1.25,4.0,1.25,4.36,1.27,4.5,1.24,4.03,2021_17_cagliari_sardegna_open,2021_17_cagliari_sardegna_open_2021-04-06_struff_j_l_sousa_j
tennis_data_uk,atp,2021,17,Sardegna Open,Cagliari,2021-04-06,atp_250,outdoor,hard,R32,3,Millman J.,Coria F.,44,86,1436,878,2,1,7,6,3,6,6,3,,,,,completed,2.5,1.53,2.46,1.61,2.7,1.63,2.46,1.55,2021_17_cagliari_sardegna_open,2021_17_cagliari_sardegna_open_2021-04-06_millman_j_coria_f
tennis_data_uk,atp,2021,17,Sardegna Open,Cagliari,2021-04-06,atp_250,outdoor,hard,R32,3,Broady L.,Huesler M.A.,152,151,476,491,2,0,6,1,6,3,,,,,,,completed,2.1,1.72,2.27,1.7,2.35,1.83,2.13,1.72,2021_17_cagliari_sardegna_open,2021_17_cagliari_sardegna_open_2021-04-06_broady_l_huesler_m_a
tennis_data_uk,atp,2021,17,Sardegna Open,Cagliari,2021-04-06,atp_250,outdoor,hard,R32,3,Musetti L.,Novak D.,90,101,861,785,2,0,6,0,6,1,,,,,,,completed,1.22,4.33,1.25,4.36,1.26,4.5,1.23,4.15,2021_17_cagliari_sardegna_open,2021_17_cagliari_sardegna_open_2021-04-06_musetti_l_novak_d
tennis_data_uk,atp,2021,17,Sardegna Open,Cagliari,2021-04-06,atp_250,outdoor,hard,R32,3,Kovalik J.,Nagal S.,128,136,583,542,2,1,3,6,6,1,6,3,,,,,completed,2.62,1.5,2.67,1.53,2.77,1.57,2.54,1.51,2021_17_cagliari_sardegna_open,2021_17_cagliari_sardegna_open_2021-04-06_kovalik_j_nagal_s
tennis_data_uk,atp,2021,17,Sardegna Open,Cagliari,2021-04-06,atp_250,outdoor,hard,R32,3,Cecchinato M.,Fabbiano T.,93,172,834,416,2,1,6,4,4,6,6,3,,,,,completed,1.25,4.0,1.27,4.1,1.29,4.33,1.24,4.01,2021_17_cagliari_sardegna_open,2021_17_cagliari_sardegna_open_2021-04-06_cecchinato_m_fabbiano_t
tennis_data_uk,atp,2021,17,Sardegna Open,Cagliari,2021-04-06,atp_250,outdoor,hard,R32,3,Martin A.,Vesely J.,106,72,763,993,2,1,6,4,2,6,6,1,,,,,completed,2.62,1.5,2.5,1.59,2.77,1.62,2.47,1.55,2021_17_cagliari_sardegna_open,2021_17_cagliari_sardegna_open_2021-04-06_martin_a_vesely_j
tennis_data_uk,atp,2021,17,Sardegna Open,Cagliari,2021-04-06,atp_250,outdoor,hard,R32,3,Simon G.,Travaglia S.,63,69,1047,1024,2,1,1,6,6,3,6,4,,,,,completed,3.4,1.33,3.16,1.4,3.47,1.42,3.18,1.35,2021_17_cagliari_sardegna_open,2021_17_cagliari_sardegna_open_2021-04-06_simon_g_travaglia_s
tennis_data_uk,atp,2021,17,Sardegna Open,Cagliari,2021-04-07,atp_250,outdoor,hard,R16,3,Struff J.L.,Broady L.,41,152,1485,476,2,0,6,4,6,2,,,,,,,completed,1.57,2.37,1.65,2.38,1.69,2.63,1.58,2.37,2021_17_cagliari_sardegna_open,2021_17_cagliari_sardegna_open_2021-04-07_struff_j_l_broady_l
tennis_data_uk,atp,2021,17,Sardegna Open,Cagliari,2021-04-07,atp_250,outdoor,hard,R16,3,Bedene A.,Gerasimov E.,58,80,1125,936,2,0,6,4,7,6,,,,,,,completed,1.8,2.0,1.79,2.15,2.07,2.2,1.77,2.06,2021_17_cagliari_sardegna_open,2021_17_cagliari_sardegna_open_2021-04-07_bedene_a_gerasimov_e
tennis_data_uk,atp,2021,17,Sardegna Open,Cagliari,2021-04-07,atp_250,outdoor,hard,R16,3,Basilashvili N.,Kovalik J.,37,128,1600,583,2,1,4,6,6,4,7,5,,,,,completed,1.8,2.0,1.76,2.19,1.87,2.22,1.75,2.07,2021_17_cagliari_sardegna_open,2021_17_cagliari_sardegna_open_2021-04-07_basilashvili_n_kovalik_j
tennis_data_uk,atp,2021,17,Sardegna Open,Cagliari,2021-04-07,atp_250,outdoor,hard,R16,3,Fritz T.,Martin A.,30,106,1855,763,2,0,6,2,7,6,,,,,,,completed,1.57,2.37,1.61,2.49,1.66,2.55,1.58,2.37,2021_17_cagliari_sardegna_open,2021_17_cagliari_sardegna_open_2021-04-07_fritz_t_martin_a
tennis_data_uk,atp,2021,17,Sardegna Open,Cagliari,2021-04-08,atp_250,outdoor,hard,R16,3,Hanfmann Y.,Cecchinato M.,105,93,767,834,2,0,7,5,6,1,,,,,,,completed,1.8,2.0,1.88,2.03,1.95,2.07,1.81,1.99,2021_17_cagliari_sardegna_open,2021_17_cagliari_sardegna_open_2021-04-08_hanfmann_y_cecchinato_m
tennis_data_uk,atp,2021,17,Sardegna Open,Cagliari,2021-04-08,atp_250,outdoor,hard,R16,3,Musetti L.,Evans D.,90,32,861,1825,2,1,6,1,1,6,7,6,,,,,completed,1.3,3.5,1.28,4.14,1.37,4.25,1.27,3.72,2021_17_cagliari_sardegna_open,2021_17_cagliari_sardegna_open_2021-04-08_musetti_l_evans_d
tennis_data_uk,atp,2021,17,Sardegna Open,Cagliari,2021-04-08,atp_250,outdoor,hard,R16,3,Sonego L.,Simon G.,34,63,1717,1047,2,0,6,4,6,1,,,,,,,completed,1.36,3.2,1.35,3.53,1.4,3.53,1.35,3.19,2021_17_cagliari_sardegna_open,2021_17_cagliari_sardegna_open_2021-04-08_sonego_l_simon_g
tennis_data_uk,atp,2021,17,Sardegna Open,Cagliari,2021-04-08,atp_250,outdoor,hard,R16,3,Djere L.,Millman J.,57,44,1133,1436,2,0,6,3,6,3,,,,,,,completed,1.3,3.5,1.31,3.87,1.37,3.87,1.31,3.43,2021_17_cagliari_sardegna_open,2021_17_cagliari_sardegna_open_2021-04-08_djere_l_millman_j
tennis_data_uk,atp,2021,17,Sardegna Open,Cagliari,2021-04-09,atp_250,outdoor,hard,QF,3,Fritz T.,Bedene A.,30,58,1855,1125,2,0,6,3,6,4,,,,,,,completed,1.8,2.0,1.93,1.97,1.93,2.1,1.81,2.0,2021_17_cagliari_sardegna_open,2021_17_cagliari_sardegna_open_2021-04-09_fritz_t_bedene_a
tennis_data_uk,atp,2021,17,Sardegna Open,Cagliari,2021-04-09,atp_250,outdoor,hard,QF,3,Sonego L.,Hanfmann Y.,34,105,1717,767,2,1,3,6,7,6,6,3,,,,,completed,1.53,2.5,1.63,2.44,1.63,2.65,1.57,2.4,2021_17_cagliari_sardegna_open,2021_17_cagliari_sardegna_open_2021-04-09_sonego_l_hanfmann_y
tennis_data_uk,atp,2021,17,Sardegna Open,Cagliari,2021-04-09,atp_250,outdoor,hard,QF,3,Djere L.,Musetti L.,57,90,1133,861,2,1,6,4,4,6,6,2,,,,,completed,2.0,1.8,2.02,1.88,2.1,1.95,1.99,1.82,2021_17_cagliari_sardegna_open,2021_17_cagliari_sardegna_open_2021-04-09_djere_l_musetti_l
tennis_data_uk,atp,2021,17,Sardegna Open,Cagliari,2021-04-09,atp_250,outdoor,hard,QF,3,Basilashvili N.,Struff J.L.,37,41,1600,1485,2,1,7,5,4,6,6,3,,,,,completed,2.5,1.53,2.48,1.61,2.6,1.62,2.42,1.56,2021_17_cagliari_sardegna_open,2021_17_cagliari_sardegna_open_2021-04-09_basilashvili_n_struff_j_l
tennis_data_uk,atp,2021,17,Sardegna Open,Cagliari,2021-04-10,atp_250,outdoor,hard,SF,3,Sonego L.,Fritz T.,34,30,1717,1855,2,1,6,4,5,7,6,1,,,,,completed,1.72,2.1,1.69,2.3,1.8,2.4,1.7,2.15,2021_17_cagliari_sardegna_open,2021_17_cagliari_sardegna_open_2021-04-10_sonego_l_fritz_t
tennis_data_uk,atp,2021,17,Sardegna Open,Cagliari,2021-04-10,atp_250,outdoor,hard,SF,3,Djere L.,Basilashvili N.,57,37,1133,1600,2,0,6,2,6,0,,,,,,,completed,1.5,2.62,1.45,2.97,1.57,2.97,1.5,2.6,2021_17_cagliari_sardegna_open,2021_17_cagliari_sardegna_open_2021-04-10_djere_l_basilashvili_n
tennis_data_uk,atp,2021,17,Sardegna Open,Cagliari,2021-04-11,atp_250,outdoor,hard,F,3,Sonego L.,Djere L.,34,57,1717,1133,2,1,2,6,7,6,6,4,,,,,completed,2.2,1.66,2.37,1.66,2.45,1.73,2.28,1.63,2021_17_cagliari_sardegna_open,2021_17_cagliari_sardegna_open_2021-04-11_sonego_l_djere_l
tennis_data_uk,atp,2021,18,AnyTech365 Andalucia Open,Marbella,2021-04-05,atp_250,outdoor,hard,R32,3,Berankis R.,Pouille L.,88,84,871,894,2,1,6,4,6,7,7,5,,,,,completed,2.62,1.5,2.55,1.57,2.65,1.57,2.54,1.51,2021_18_marbella_anytech365_andalucia_open,2021_18_marbella_anytech365_andalucia_open_2021-04-05_berankis_r_pouille_l
tennis_data_uk,atp,2021,18,AnyTech365 Andalucia Open,Marbella,2021-04-05,atp_250,outdoor,hard,R32,3,Kwon S.W.,Rune H.,81,321,910,159,2,1,6,3,3,6,7,6,,,,,completed,3.4,1.33,2.8,1.49,3.55,1.55,3.01,1.39,2021_18_marbella_anytech365_andalucia_open,2021_18_marbella_anytech365_andalucia_open_2021-04-05_kwon_s_w_rune_h
tennis_data_uk,atp,2021,18,AnyTech365 Andalucia Open,Marbella,2021-04-05,atp_250,outdoor,hard,R32,3,Gombos N.,Londero J.I.,99,94,792,832,2,1,6,7,6,1,6,3,,,,,completed,2.1,1.72,2.25,1.71,2.25,1.83,2.12,1.72,2021_18_marbella_anytech365_andalucia_open,2021_18_marbella_anytech365_andalucia_open_2021-04-05_gombos_n_londero_j_i
tennis_data_uk,atp,2021,18,AnyTech365 Andalucia Open,Marbella,2021-04-05,atp_250,outdoor,hard,R32,3,Delbonis F.,Carballes Baena R.,85,98,884,801,2,0,7,5,6,1,,,,,,,completed,1.66,2.2,1.53,2.67,1.68,2.75,1.61,2.31,2021_18_marbella_anytech365_andalucia_open,2021_18_marbella_anytech365_andalucia_open_2021-04-05_delbonis_f_carballes_baena_r
tennis_data_uk,atp,2021,18,AnyTech365 Andalucia Open,Marbella,2021-04-06,atp_250,outdoor,hard,R32,3,Alcaraz C.,Milojevic N.,133,129,560,582,2,0,7,6,6,3,,,,,,,completed,1.4,3.0,1.47,2.88,1.47,3.1,1.42,2.86,2021_18_marbella_anytech365_andalucia_open,2021_18_marbella_anytech365_andalucia_open_2021-04-06_alcaraz_c_milojevic_n
tennis_data_uk,atp,2021,18,AnyTech365 Andalucia Open,Marbella,2021-04-06,atp_250,outdoor,hard,R32,3,Ivashka I.,Martinez P.,115,100,673,787,2,0,6,3,7,6,,,,,,,completed,2.62,1.5,2.58,1.56,2.8,1.56,2.58,1.5,2021_18_marbella_anytech365_andalucia_open,2021_18_marbella_anytech365_andalucia_open_2021-04-06_ivashka_i_martinez_p
tennis_data_uk,atp,2021,18,AnyTech365 Andalucia Open,Marbella,2021-04-06,atp_250,outdoor,hard,R32,3,Bagnis F.,Cerundolo F.,104,114,768,686,2,0,6,3,7,6,,,,,,,completed,2.1,1.72,1.97,1.92,2.12,1.95,2.0,1.81,2021_18_marbella_anytech365_andalucia_open,2021_18_marbella_anytech365_andalucia_open_2021-04-06_bagnis_f_cerundolo_f
tennis_data_uk,atp,2021,18,AnyTech365 Andalucia Open,Marbella,2021-04-06,atp_250,outdoor,hard,R32,3,Vilella Martinez M.,Zapata Miralles B.,188,146,375,512,2,0,6,2,6,3,,,,,,,completed,2.3,1.61,2.61,1.55,2.73,1.63,2.44,1.55,2021_18_marbella_anytech365_andalucia_open,2021_18_marbella_anytech365_andalucia_open_2021-04-06_vilella_martinez_m_zapata_miralles_b
tennis_data_uk,atp,2021,18,AnyTech365 Andalucia Open,Marbella,2021-04-06,atp_250,outdoor,hard,R32,3,Lopez F.,Daniel T.,64,117,1042,652,2,0,6,4,6,4,,,,,,,completed,2.2,1.66,2.16,1.76,2.4,1.76,2.17,1.69,2021_18_marbella_anytech365_andalucia_open,2021_18_marbella_anytech365_andalucia_open_2021-04-06_lopez_f_daniel_t
tennis_data_uk,atp,2021,18,AnyTech365 Andalucia Open,Marbella,2021-04-06,atp_250,outdoor,hard,R32,3,Munar J.,Laaksonen H.,95,135,815,548,2,0,6,4,6,1,,,,,,,completed,1.25,4.0,1.33,3.57,1.35,4.0,1.29,3.61,2021_18_marbella_anytech365_andalucia_open,2021_18_marbella_anytech365_andalucia_open_2021-04-06_munar_j_laaksonen_h
tennis_data_uk,atp,2021,18,AnyTech365 Andalucia Open,Marbella,2021-04-06,atp_250,outdoor,hard,R32,3,Mager G.,Kukushkin M.,91,102,843,784,2,0,7,5,6,3,,,,,,,completed,1.36,3.2,1.41,3.14,1.43,3.45,1.37,3.08,2021_18_marbella_anytech365_andalucia_open,2021_18_marbella_anytech365_andalucia_open_2021-04-06_mager_g_kukushkin_m
tennis_data_uk,atp,2021,18,AnyTech365 Andalucia Open,Marbella,2021-04-06,atp_250,outdoor,hard,R32,3,Davidovich Fokina A.,Dzumhur D.,56,126,1135,607,2,1,6,7,6,2,6,2,,,,,completed,1.28,3.75,1.32,3.66,1.33,3.8,1.3,3.51,2021_18_marbella_anytech365_andalucia_open,2021_18_marbella_anytech365_andalucia_open_2021-04-06_davidovich_fokina_a_dzumhur_d
tennis_data_uk,atp,2021,18,AnyTech365 Andalucia Open,Marbella,2021-04-07,atp_250,outdoor,hard,R16,3,Gombos N.,Delbonis F.,99,85,792,884,2,1,5,7,7,6,7,6,,,,,completed,3.4,1.33,3.06,1.43,3.47,1.44,3.02,1.38,2021_18_marbella_anytech365_andalucia_open,2021_18_marbella_anytech365_andalucia_open_2021-04-07_gombos_n_delbonis_f
tennis_data_uk,atp,2021,18,AnyTech365 Andalucia Open,Marbella,2021-04-07,atp_250,outdoor,hard,R16,3,Kwon S.W.,Bagnis F.,81,104,910,768,2,0,6,1,6,3,,,,,,,completed,3.5,1.3,3.3,1.39,3.5,1.39,3.25,1.34,2021_18_marbella_anytech365_andalucia_open,2021_18_marbella_anytech365_andalucia_open_2021-04-07_kwon_s_w_bagnis_f
tennis_data_uk,atp,2021,18,AnyTech365 Andalucia Open,Marbella,2021-04-07,atp_250,outdoor,hard,R16,3,Ramos-Vinolas A.,Berankis R.,47,88,1360,871,2,1,6,3,4,6,6,3,,,,,completed,1.3,3.5,1.34,3.61,1.35,4.0,1.3,3.53,2021_18_marbella_anytech365_andalucia_open,2021_18_marbella_anytech365_andalucia_open_2021-04-07_ramos_vinolas_a_berankis_r
tennis_data_uk,atp,2021,18,AnyTech365 Andalucia Open,Marbella,2021-04-07,atp_250,outdoor,hard,R16,3,Carreno Busta P.,Vilella Martinez M.,15,188,2630,375,2,0,7,6,6,3,,,,,,,completed,1.4,3.0,1.41,3.17,1.48,3.17,1.42,2.89,2021_18_marbella_anytech365_andalucia_open,2021_18_marbella_anytech365_andalucia_open_2021-04-07_carreno_busta_p_vilella_martinez_m
tennis_data_uk,atp,2021,18,AnyTech365 Andalucia Open,Marbella,2021-04-08,atp_250,outdoor,hard,R16,3,Ivashka I.,Davidovich Fokina A.,115,56,673,1135,2,0,6,1,6,3,,,,,,,completed,4.0,1.25,4.22,1.27,4.38,1.27,3.95,1.25,2021_18_marbella_anytech365_andalucia_open,2021_18_marbella_anytech365_andalucia_open_2021-04-08_ivashka_i_davidovich_fokina_a
tennis_data_uk,atp,2021,18,AnyTech365 Andalucia Open,Marbella,2021-04-08,atp_250,outdoor,hard,R16,3,Munar J.,Fognini F.,95,18,815,2548,2,0,6,2,6,1,,,,,,,completed,1.72,2.1,1.8,2.13,1.91,2.36,1.72,2.12,2021_18_marbella_anytech365_andalucia_open,2021_18_marbella_anytech365_andalucia_open_2021-04-08_munar_j_fognini_f
tennis_data_uk,atp,2021,18,AnyTech365 Andalucia Open,Marbella,2021-04-08,atp_250,outdoor,hard,R16,3,Ruud C.,Mager G.,26,91,1973,843,2,0,6,3,6,2,,,,,,,completed,1.53,2.5,1.54,2.66,1.62,2.7,1.52,2.51,2021_18_marbella_anytech365_andalucia_open,2021_18_marbella_anytech365_andalucia_open_2021-04-08_ruud_c_mager_g
tennis_data_uk,atp,2021,18,AnyTech365 Andalucia Open,Marbella,2021-04-08,atp_250,outdoor,hard,R16,3,Alcaraz C.,Lopez F.,133,64,560,1042,2,1,4,6,6,2,6,4,,,,,completed,1.36,3.2,1.33,3.69,1.4,3.7,1.33,3.32,2021_18_marbella_anytech365_andalucia_open,2021_18_marbella_anytech365_andalucia_open_2021-04-08_alcaraz_c_lopez_f
tennis_data_uk,atp,2021,18,AnyTech365 Andalucia Open,Marbella,2021-04-09,atp_250,outdoor,hard,QF,3,Ramos-Vinolas A.,Gombos N.,47,99,1360,792,2,1,6,7,7,5,6,4,,,,,completed,1.4,3.0,1.4,3.22,1.42,3.26,1.37,3.06,2021_18_marbella_anytech365_andalucia_open,2021_18_marbella_anytech365_andalucia_open_2021-04-09_ramos_vinolas_a_gombos_n
tennis_data_uk,atp,2021,18,AnyTech365 Andalucia Open,Marbella,2021-04-09,atp_250,outdoor,hard,QF,3,Munar J.,Ivashka I.,95,115,815,673,2,1,6,7,6,4,6,4,,,,,completed,1.36,3.2,1.39,3.26,1.41,3.5,1.35,3.23,2021_18_marbella_anytech365_andalucia_open,2021_18_marbella_anytech365_andalucia_open_2021-04-09_munar_j_ivashka_i
tennis_data_uk,atp,2021,18,AnyTech365 Andalucia Open,Marbella,2021-04-09,atp_250,outdoor,hard,QF,3,Carreno Busta P.,Kwon S.W.,15,81,2630,910,2,0,6,4,6,0,,,,,,,completed,1.22,4.33,1.26,4.34,1.26,4.59,1.22,4.24,2021_18_marbella_anytech365_andalucia_open,2021_18_marbella_anytech365_andalucia_open_2021-04-09_carreno_busta_p_kwon_s_w
