tour,year,uk_tournament_id,location,tournament_name,series,surface,best_of,is_outdoor,start_date,end_date,num_matches,source_event_key,num_rounds,num_awarded_matches,num_completed_matches,num_disqualified_matches,num_retired_matches,num_walkover_matches,num_players,champion,runner_up,champion_avg_rank,champion_avg_odds,location_tournament_key
atp,2020,17,New York,Western & Southern Financial Group Masters,masters_1000,hard,3,True,2020-08-22,2020-08-29,55,2020_17_new_york_western_southern_financial_group_masters,6,0,53,0,2,0,56,Djokovic N.,Raonic M.,1.0,1.174,new_york_western_southern_financial_group_masters
atp,2020,18,Kitzbuhel,Generali Open,atp_250,clay,3,True,2020-09-08,2020-09-13,27,2020_18_kitzbuhel_generali_open,5,0,27,0,0,0,28,Kecmanovic M.,Hanfmann Y.,47.0,1.688,kitzbuhel_generali_open
atp,2020,19,New York,US Open,grand_slam,hard,5,True,2020-08-31,2020-09-13,127,2020_19_new_york_us_open,7,0,123,1,3,0,128,Thiem D.,Zverev A.,3.0,1.3029,new_york_us_open
atp,2020,20,Rome,Internazionali BNL d'Italia,masters_1000,clay,3,True,2020-09-14,2020-09-21,54,2020_20_rome_internazionali_bnl_d_italia,6,0,54,0,0,0,55,Djokovic N.,Schwartzman D.,1.0,4.278,rome_internazionali_bnl_d_italia
atp,2020,21,Hamburg,German Tennis Championships,atp_500,clay,3,True,2020-09-21,2020-09-27,31,2020_21_hamburg_german_tennis_championships,5,0,30,0,1,0,32,Rublev A.,Tsitsipas S.,14.0,1.46,hamburg_german_tennis_championships
atp,2020,22,Paris,French Open,grand_slam,clay,5,True,2020-09-27,2020-10-11,127,2020_22_paris_french_open,7,0,125,0,2,0,128,Nadal R.,Djokovic N.,2.0,1.1371,paris_french_open
atp,2020,23,Cologne,bett1HULKS Indoors,atp_250,hard,3,False,2020-10-12,2020-10-18,27,2020_23_cologne_bett1hulks_indoors,5,0,27,0,0,0,28,Zverev A.,Auger-Aliassime F.,7.0,1.2125,cologne_bett1hulks_indoors
atp,2020,24,Sardinia,Forte Village Sardegna Open,atp_250,clay,3,True,2020-10-12,2020-10-18,27,2020_24_sardinia_forte_village_sardegna_open,5,0,25,0,2,0,28,Djere L.,Cecchinato M.,74.0,2.046,sardinia_forte_village_sardegna_open
atp,2020,25,St. Petersburg,St. Petersburg Open,atp_250,hard,3,False,2020-10-12,2020-10-18,31,2020_25_st_petersburg_st_petersburg_open,5,0,31,0,0,0,32,Rublev A.,Coric B.,10.0,1.31,st_petersburg_st_petersburg_open
atp,2020,26,Antwerp,European Open,atp_250,hard,3,False,2020-10-19,2020-10-25,27,2020_26_antwerp_european_open,5,0,26,0,1,0,28,Humbert U.,De Minaur A.,38.0,1.758,antwerp_european_open
atp,2020,27,Cologne,bett1HULKS Championship,atp_250,hard,3,False,2020-10-19,2020-10-25,27,2020_27_cologne_bett1hulks_championship,5,0,27,0,0,0,28,Zverev A.,Schwartzman D.,7.0,1.4,cologne_bett1hulks_championship
atp,2020,28,Nur-Sultan,Astana Open,atp_250,hard,3,False,2020-10-26,2020-11-01,27,2020_28_nur_sultan_astana_open,5,0,27,0,0,0,28,Millman J.,Mannarino A.,45.0,1.965,nur_sultan_astana_open
atp,2020,29,Vienna,Erste Bank Open,atp_500,hard,3,False,2020-10-26,2020-11-01,31,2020_29_vienna_erste_bank_open,5,0,27,0,4,0,32,Rublev A.,Sonego L.,8.0,1.378,vienna_erste_bank_open
atp,2020,30,Paris,BNP Paribas Masters,masters_1000,hard,3,False,2020-11-02,2020-11-08,55,2020_30_paris_bnp_paribas_masters,6,0,52,0,2,1,56,Medvedev D.,Zverev A.,5.0,1.556,paris_bnp_paribas_masters
atp,2020,31,Sofia,Sofia Open,atp_250,hard,3,False,2020-11-08,2020-11-14,27,2020_31_sofia_sofia_open,5,0,27,0,0,0,28,Sinner J.,Pospisil V.,44.0,1.41,sofia_sofia_open
atp,2020,32,London,Masters Cup,tour_finals,hard,3,False,2020-11-15,2020-11-22,15,2020_32_london_masters_cup,3,0,15,0,0,0,8,Medvedev D.,Thiem D.,4.0,1.904,london_masters_cup
atp,2021,1,Antalya,Antalya Open,atp_250,hard,3,False,2021-01-07,2021-01-13,31,2021_1_antalya_antalya_open,5,0,27,0,3,1,32,De Minaur A.,Bublik A.,23.0,1.198,antalya_antalya_open
atp,2021,2,Delray Beach,Delray Beach Open,atp_250,hard,3,True,2021-01-07,2021-01-13,27,2021_2_delray_beach_delray_beach_open,5,0,27,0,0,0,28,Hurkacz H.,Korda S.,35.0,1.4225,delray_beach_delray_beach_open
atp,2021,3,Melbourne,Great Ocean Road Open,atp_250,hard,3,True,2021-01-31,2021-02-07,55,2021_3_melbourne_great_ocean_road_open,6,0,54,0,1,0,56,Sinner J.,Travaglia S.,36.0,1.26,melbourne_great_ocean_road_open
atp,2021,4,Melbourne,Murray River Open,atp_250,hard,3,True,2021-02-01,2021-02-07,55,2021_4_melbourne_murray_river_open,6,0,53,0,1,1,56,Evans D.,Auger-Aliassime F.,33.0,1.86,melbourne_murray_river_open
atp,2021,5,Melbourne,Australian Open,grand_slam,hard,5,True,2021-02-08,2021-02-21,127,2021_5_melbourne_australian_open,7,0,121,0,5,1,128,Djokovic N.,Medvedev D.,1.0,1.2829,melbourne_australian_open
atp,2021,6,Cordoba,Cordoba Open,atp_250,clay,3,True,2021-02-22,2021-02-28,27,2021_6_cordoba_cordoba_open,5,0,27,0,0,0,28,Cerundolo J.M.,Ramos-Vinolas A.,335.0,2.972,cordoba_cordoba_open
atp,2021,7,Montpellier,Open Sud de France,atp_250,hard,3,False,2021-02-22,2021-02-28,27,2021_7_montpellier_open_sud_de_france,5,0,27,0,0,0,28,Goffin D.,Bautista Agut R.,15.0,2.0125,montpellier_open_sud_de_france
atp,2021,8,Singapore,Singapore Open,atp_250,hard,3,False,2021-02-22,2021-02-28,27,2021_8_singapore_singapore_open,5,0,27,0,0,0,28,Popyrin A.,Bublik A.,114.0,1.786,singapore_singapore_open
atp,2021,9,Buenos Aires,Argentina Open,atp_250,clay,3,True,2021-03-01,2021-03-07,27,2021_9_buenos_aires_argentina_open,5,0,27,0,0,0,28,Schwartzman D.,Cerundolo F.,9.0,1.2125,buenos_aires_argentina_open
atp,2021,10,Rotterdam,ABN AMRO World Tennis Tournament,atp_500,hard,3,False,2021-03-01,2021-03-07,31,2021_10_rotterdam_abn_amro_world_tennis_tournament,5,0,31,0,0,0,32,Rublev A.,Fucsovics M.,8.0,1.322,rotterdam_abn_amro_world_tennis_tournament
atp,2021,11,Doha,Qatar Exxon Mobil Open,atp_250,hard,3,True,2021-03-08,2021-03-13,27,2021_11_doha_qatar_exxon_mobil_open,5,0,25,0,0,2,28,Basilashvili N.,Bautista Agut R.,42.0,3.412,doha_qatar_exxon_mobil_open
atp,2021,12,Marseille,Open 13,atp_250,hard,3,False,2021-03-08,2021-03-14,27,2021_12_marseille_open_13,5,0,25,0,2,0,28,Medvedev D.,Herbert P.H.,3.0,1.175,marseille_open_13
atp,2021,13,Santiago,Chile Open,atp_250,clay,3,False,2021-03-08,2021-03-14,27,2021_13_santiago_chile_open,5,0,27,0,0,0,28,Garin C.,Bagnis F.,22.0,1.4475,santiago_chile_open
atp,2021,14,Acapulco,Abierto Mexicano,atp_500,hard,3,True,2021-03-16,2021-03-21,31,2021_14_acapulco_abierto_mexicano,5,0,29,0,1,1,32,Zverev A.,Tsitsipas S.,7.0,1.426,acapulco_abierto_mexicano
atp,2021,15,Dubai,Dubai Tennis Championships,atp_500,hard,3,True,2021-03-14,2021-03-20,45,2021_15_dubai_dubai_tennis_championships,6,0,43,0,2,0,46,Karatsev A.,Harris L.,42.0,2.19,dubai_dubai_tennis_championships
atp,2021,16,Miami,Miami Open,masters_1000,hard,3,True,2021-03-24,2021-04-04,95,2021_16_miami_miami_open,7,0,92,0,2,1,96,Hurkacz H.,Sinner J.,37.0,3.0283,miami_miami_open
atp,2021,17,Cagliari,Sardegna Open,atp_250,hard,3,True,2021-04-05,2021-04-11,27,2021_17_cagliari_sardegna_open,5,0,27,0,0,0,28,Sonego L.,Djere L.,34.0,1.725,cagliari_sardegna_open
atp,2021,18,Marbella,AnyTech365 Andalucia Open,atp_250,hard,3,True,2021-04-05,2021-04-11,27,2021_18_marbella_anytech365_andalucia_open,5,0,27,0,0,0,28,Carreno Busta P.,Munar J.,15.0,1.4125,marbella_anytech365_andalucia_open
atp,2021,19,Monte Carlo,Monte Carlo Masters,masters_1000,clay,3,True,2021-04-11,2021-04-18,55,2021_19_monte_carlo_monte_carlo_masters,6,0,52,0,3,0,56,Tsitsipas S.,Rublev A.,5.0,1.442,monte_carlo_monte_carlo_masters
atp,2021,20,Barcelona,Barcelona Open,atp_500,clay,3,True,2021-04-19,2021-04-25,47,2021_20_barcelona_barcelona_open,6,1,45,0,1,0,48,Nadal R.,Tsitsipas S.,3.0,1.168,barcelona_barcelona_open
atp,2021,21,Belgrade,Serbia Open,atp_250,clay,3,True,2021-04-19,2021-04-25,27,2021_21_belgrade_serbia_open,5,0,27,0,0,0,28,Berrettini M.,Karatsev A.,10.0,1.6275,belgrade_serbia_open
atp,2021,22,Estoril,Millennium Estoril Open,atp_250,clay,3,True,2021-04-26,2021-05-02,27,2021_22_estoril_millennium_estoril_open,5,0,25,0,1,1,28,Ramos-Vinolas A.,Norrie C.,46.0,1.626,estoril_millennium_estoril_open
atp,2021,23,Munich,BMW Open,atp_250,clay,3,True,2021-04-26,2021-05-02,27,2021_23_munich_bmw_open,5,0,24,0,2,1,28,Basilashvili N.,Struff J.L.,35.0,2.16,munich_bmw_open
atp,2021,24,Madrid,Mutua Madrid Open,masters_1000,clay,3,True,2021-05-02,2021-05-09,55,2021_24_madrid_mutua_madrid_open,6,0,53,0,2,0,56,Zverev A.,Berrettini M.,6.0,2.062,madrid_mutua_madrid_open
atp,2021,25,Rome,Internazionali BNL d'Italia,masters_1000,clay,3,True,2021-05-09,2021-05-16,55,2021_25_rome_internazionali_bnl_d_italia,6,0,53,0,1,1,56,Nadal R.,Djokovic N.,3.0,1.252,rome_internazionali_bnl_d_italia
atp,2021,26,Geneva,Geneva Open,atp_250,clay,3,True,2021-05-17,2021-05-22,27,2021_26_geneva_geneva_open,5,0,26,0,1,0,28,Ruud C.,Shapovalov D.,21.0,1.29,geneva_geneva_open
atp,2021,27,Lyon,Lyon Open,atp_250,clay,3,True,2021-05-17,2021-05-23,27,2021_27_lyon_lyon_open,5,0,27,0,0,0,28,Tsitsipas S.,Norrie C.,5.0,1.1225,lyon_lyon_open
atp,2021,28,Belgrade,Belgrade Open,atp_250,clay,3,True,2021-05-23,2021-05-29,27,2021_28_belgrade_belgrade_open,5,0,26,0,0,1,28,Djokovic N.,Molcan A.,1.0,1.015,belgrade_belgrade_open
atp,2021,29,Parma,Emilia-Romagna Open,atp_250,clay,3,True,2021-05-23,2021-05-29,27,2021_29_parma_emilia_romagna_open,5,0,26,0,1,0,28,Korda S.,Cecchinato M.,63.0,1.678,parma_emilia_romagna_open
atp,2021,30,Paris,French Open,grand_slam,clay,5,True,2021-05-30,2021-06-13,127,2021_30_paris_french_open,7,0,123,0,3,1,128,Djokovic N.,Tsitsipas S.,1.0,1.3657,paris_french_open
atp,2021,31,Stuttgart,Mercedes Cup,atp_250,grass,3,True,2021-06-08,2021-06-13,27,2021_31_stuttgart_mercedes_cup,5,0,25,0,2,0,28,Cilic M.,Auger-Aliassime F.,47.0,1.562,stuttgart_mercedes_cup
atp,2021,32,Halle,Halle Open,atp_500,grass,3,True,2021-06-14,2021-06-20,31,2021_32_halle_halle_open,5,0,30,0,1,0,32,Humbert U.,Rublev A.,31.0,2.274,halle_halle_open
atp,2021,33,Queens Club,Queen's Club Championships,atp_500,grass,3,True,2021-06-14,2021-06-20,31,2021_33_queens_club_queen_s_club_championships,5,0,31,0,0,0,32,Berrettini M.,Norrie C.,9.0,1.316,queens_club_queen_s_club_championships
atp,2021,34,Eastbourne,Viking International,atp_250,grass,3,True,2021-06-22,2021-06-26,27,2021_34_eastbourne_viking_international,5,0,26,0,1,0,28,De Minaur A.,Sonego L.,18.0,1.3075,eastbourne_viking_international
atp,2021,35,Mallorca,Mallorca Championships,atp_250,grass,3,True,2021-06-20,2021-06-26,27,2021_35_mallorca_mallorca_championships,5,0,25,0,1,1,28,Medvedev D.,Querrey S.,2.0,1.2,mallorca_mallorca_championships
atp,2021,36,London,Wimbledon,grand_slam,grass,5,True,2021-06-28,2021-07-11,127,2021_36_london_wimbledon,7,0,123,0,3,1,128,Djokovic N.,Berrettini M.,1.0,1.0571,london_wimbledon
atp,2021,37,Bastad,Nordea Open,atp_250,clay,3,True,2021-07-12,2021-07-18,27,2021_37_bastad_nordea_open,5,0,26,0,1,0,28,Ruud C.,Coria F.,16.0,1.1425,bastad_nordea_open
atp,2021,38,Hamburg,European Open,atp_250,clay,3,True,2021-07-12,2021-07-18,27,2021_38_hamburg_european_open,5,0,25,0,2,0,28,Carreno Busta P.,Krajinovic F.,13.0,1.43,hamburg_european_open
atp,2021,39,Newport,Hall of Fame Championships,atp_250,grass,3,True,2021-07-12,2021-07-18,27,2021_39_newport_hall_of_fame_championships,5,0,26,0,1,0,28,Anderson K.,Brooksby J.,113.0,1.55,newport_hall_of_fame_championships
atp,2021,40,Gstaad,Suisse Open Gstaad,atp_250,clay,3,True,2021-07-19,2021-07-25,27,2021_40_gstaad_suisse_open_gstaad,5,0,25,0,2,0,28,Ruud C.,Gaston H.,14.0,1.1225,gstaad_suisse_open_gstaad
atp,2021,41,Los Cabos,Mifel Open,atp_250,hard,3,True,2021-07-20,2021-07-25,27,2021_41_los_cabos_mifel_open,5,0,26,0,1,0,28,Norrie C.,Nakashima B.,30.0,1.3575,los_cabos_mifel_open
atp,2021,42,Umag,Croatia Open,atp_250,clay,3,True,2021-07-19,2021-07-25,27,2021_42_umag_croatia_open,5,0,26,0,1,0,28,Alcaraz C.,Gasquet R.,73.0,1.38,umag_croatia_open
atp,2021,43,Atlanta,BB&T Atlanta Open,atp_250,hard,3,True,2021-07-26,2021-08-01,27,2021_43_atlanta_bb_t_atlanta_open,5,0,26,0,1,0,28,Isner J.,Nakashima B.,35.0,1.552,atlanta_bb_t_atlanta_open
atp,2021,44,Kitzbuhel,Generali Open,atp_250,clay,3,True,2021-07-26,2021-07-31,27,2021_44_kitzbuhel_generali_open,5,0,27,0,0,0,28,Ruud C.,Martinez P.,14.0,1.295,kitzbuhel_generali_open
atp,2021,45,Washington,Citi Open,atp_500,hard,3,True,2021-08-02,2021-08-08,47,2021_45_washington_citi_open,6,0,45,0,2,0,48,Sinner J.,Mcdonald M.,24.0,1.506,washington_citi_open
atp,2021,46,Toronto,Canadian Open,masters_1000,hard,3,True,2021-08-09,2021-08-15,47,2021_46_toronto_canadian_open,6,0,46,0,0,1,48,Medvedev D.,Opelka R.,2.0,1.2,toronto_canadian_open
atp,2021,47,Cincinnati,Western & Southern Financial Group Masters,masters_1000,hard,3,True,2021-08-15,2021-08-22,55,2021_47_cincinnati_western_southern_financial_group_masters,6,0,55,0,0,0,56,Zverev A.,Rublev A.,5.0,1.332,cincinnati_western_southern_financial_group_masters
atp,2021,48,Winston-Salem,Winston-Salem Open at Wake Forest University,atp_250,hard,3,True,2021-08-22,2021-08-28,47,2021_48_winston_salem_winston_salem_open_at_wake_forest_university,6,0,47,0,0,0,48,Ivashka I.,Ymer M.,63.0,1.78,winston_salem_winston_salem_open_at_wake_forest_university
atp,2021,49,New York,US Open,grand_slam,hard,5,True,2021-08-30,2021-09-12,127,2021_49_new_york_us_open,7,0,122,0,5,0,128,Medvedev D.,Djokovic N.,2.0,1.33,new_york_us_open
atp,2021,50,Metz,Open de Moselle,atp_250,hard,3,False,2021-09-20,2021-09-26,27,2021_50_metz_open_de_moselle,5,0,27,0,0,0,28,Hurkacz H.,Carreno Busta P.,13.0,1.5525,metz_open_de_moselle
atp,2021,51,Nur-Sultan,Astana Open,atp_250,hard,3,False,2021-09-20,2021-09-26,27,2021_51_nur_sultan_astana_open,5,0,26,0,1,0,28,Kwon S.W.,Duckworth J.,82.0,1.86,nur_sultan_astana_open
atp,2021,52,San Diego,San Diego Open,atp_250,hard,3,True,2021-09-27,2021-10-04,27,2021_52_san_diego_san_diego_open,5,0,27,0,0,0,28,Ruud C.,Norrie C.,10.0,1.6325,san_diego_san_diego_open
atp,2021,53,Sofia,Sofia Open,atp_250,hard,3,False,2021-09-27,2021-10-03,27,2021_53_sofia_sofia_open,5,0,26,0,0,1,28,Sinner J.,Monfils G.,14.0,1.3725,sofia_sofia_open
atp,2021,54,Indian Wells,BNP Paribas Open,masters_1000,hard,3,True,2021-10-07,2021-10-18,95,2021_54_indian_wells_bnp_paribas_open,7,0,93,0,1,1,96,Norrie C.,Basilashvili N.,26.0,1.6683,indian_wells_bnp_paribas_open
atp,2021,55,Antwerp,European Open,atp_250,hard,3,False,2021-10-18,2021-10-24,27,2021_55_antwerp_european_open,5,0,27,0,0,0,28,Sinner J.,Schwartzman D.,16.0,1.3275,antwerp_european_open
atp,2021,56,Moscow,Kremlin Cup,atp_250,hard,3,False,2021-10-18,2021-10-24,27,2021_56_moscow_kremlin_cup,5,0,26,0,1,0,28,Karatsev A.,Cilic M.,22.0,1.5725,moscow_kremlin_cup
atp,2021,57,St. Petersburg,St. Petersburg Open,atp_250,hard,3,False,2021-10-25,2021-10-31,27,2021_57_st_petersburg_st_petersburg_open,5,0,27,0,0,0,28,Cilic M.,Fritz T.,35.0,1.926,st_petersburg_st_petersburg_open
atp,2021,58,Vienna,Vienna Open,atp_500,hard,3,False,2021-10-25,2021-10-31,31,2021_58_vienna_vienna_open,5,0,31,0,0,0,32,Zverev A.,Tiafoe F.,4.0,1.208,vienna_vienna_open
atp,2021,59,Paris,BNP Paribas Masters,masters_1000,hard,3,False,2021-11-01,2021-11-07,55,2021_59_paris_bnp_paribas_masters,6,0,53,0,1,1,56,Djokovic N.,Medvedev D.,1.0,1.328,paris_bnp_paribas_masters
atp,2021,60,Stockholm,Stockholm Open,atp_250,hard,3,False,2021-11-07,2021-11-13,27,2021_60_stockholm_stockholm_open,5,0,26,0,1,0,28,Paul T.,Shapovalov D.,52.0,2.162,stockholm_stockholm_open
atp,2021,61,Turin,Masters Cup,tour_finals,hard,3,False,2021-11-14,2021-11-21,15,2021_61_turin_masters_cup,3,0,14,0,1,0,10,Zverev A.,Medvedev D.,3.0,2.2133,turin_masters_cup
atp,2022,1,Adelaide,Adelaide International 1,atp_250,hard,3,True,2022-01-03,2022-01-09,27,2022_1_adelaide_adelaide_international_1,5,0,26,0,1,0,28,Monfils G.,Khachanov K.,21.0,1.4275,adelaide_adelaide_international_1
atp,2022,2,Melbourne,Melbourne Summer Set,atp_250,hard,3,True,2022-01-04,2022-01-09,27,2022_2_melbourne_melbourne_summer_set,5,0,25,0,1,1,28,Nadal R.,Cressy M.,6.0,1.1675,melbourne_melbourne_summer_set
atp,2022,3,Adelaide,Adelaide International 2,atp_250,hard,3,True,2022-01-10,2022-01-15,27,2022_3_adelaide_adelaide_international_2,5,0,26,0,1,0,28,Kokkinakis T.,Rinderknech A.,145.0,1.752,adelaide_adelaide_international_2
atp,2022,4,Sydney,Sydney Tennis Classic,atp_250,hard,3,True,2022-01-10,2022-01-15,27,2022_4_sydney_sydney_tennis_classic,5,0,26,0,1,0,28,Karatsev A.,Murray A.,20.0,1.8225,sydney_sydney_tennis_classic
atp,2022,5,Melbourne,Australian Open,grand_slam,hard,5,True,2022-01-17,2022-01-30,127,2022_5_melbourne_australian_open,7,0,125,0,2,0,128,Nadal R.,Medvedev D.,5.0,1.3657,melbourne_australian_open
atp,2022,6,Cordoba,Cordoba Open,atp_250,clay,3,True,2022-01-31,2022-02-06,27,2022_6_cordoba_cordoba_open,5,0,26,0,1,0,28,Ramos-Vinolas A.,Tabilo A.,44.0,1.7,cordoba_cordoba_open
atp,2022,7,Montpellier,Open Sud de France,atp_250,hard,3,False,2022-01-31,2022-02-06,27,2022_7_montpellier_open_sud_de_france,5,0,26,0,1,0,28,Bublik A.,Zverev A.,35.0,2.802,montpellier_open_sud_de_france
atp,2022,8,Pune,Maharashtra Open,atp_250,hard,3,True,2022-01-31,2022-02-06,27,2022_8_pune_maharashtra_open,5,0,27,0,0,0,28,Sousa J.,Ruusuvuori E.,137.0,2.556,pune_maharashtra_open
atp,2022,9,Buenos Aires,Argentina Open,atp_250,clay,3,True,2022-02-07,2022-02-13,27,2022_9_buenos_aires_argentina_open,5,0,27,0,0,0,28,Ruud C.,Schwartzman D.,8.0,1.2625,buenos_aires_argentina_open
atp,2022,10,Dallas,Dallas Open,atp_250,hard,3,False,2022-02-07,2022-02-13,27,2022_10_dallas_dallas_open,5,0,27,0,0,0,28,Opelka R.,Brooksby J.,23.0,1.58,dallas_dallas_open
atp,2022,11,Rotterdam,ABN AMRO World Tennis Tournament,atp_500,hard,3,False,2022-02-07,2022-02-13,31,2022_11_rotterdam_abn_amro_world_tennis_tournament,5,0,31,0,0,0,32,Auger-Aliassime F.,Tsitsipas S.,9.0,1.662,rotterdam_abn_amro_world_tennis_tournament
atp,2022,12,Delray Beach,Delray Beach Open,atp_250,hard,3,True,2022-02-14,2022-02-20,27,2022_12_delray_beach_delray_beach_open,5,0,27,0,0,0,28,Norrie C.,Opelka R.,13.0,1.62,delray_beach_delray_beach_open
atp,2022,13,Doha,Qatar Exxon Mobil Open,atp_250,hard,3,True,2022-02-14,2022-02-19,27,2022_13_doha_qatar_exxon_mobil_open,5,0,27,0,0,0,28,Bautista Agut R.,Basilashvili N.,16.0,1.52,doha_qatar_exxon_mobil_open
atp,2022,14,Marseille,Open 13,atp_250,hard,3,False,2022-02-14,2022-02-20,27,2022_14_marseille_open_13,5,0,27,0,0,0,28,Rublev A.,Auger-Aliassime F.,7.0,1.5,marseille_open_13
atp,2022,15,Rio de Janeiro,Rio Open,atp_500,clay,3,True,2022-02-14,2022-02-20,27,2022_15_rio_de_janeiro_rio_open,5,0,27,0,0,0,28,Alcaraz C.,Schwartzman D.,29.0,1.358,rio_de_janeiro_rio_open
atp,2022,16,Acapulco,Abierto Mexicano,atp_500,hard,3,True,2022-02-22,2022-02-27,31,2022_16_acapulco_abierto_mexicano,5,0,28,0,2,1,32,Nadal R.,Norrie C.,5.0,1.29,acapulco_abierto_mexicano
atp,2022,17,Dubai,Dubai Tennis Championships,atp_500,hard,3,True,2022-02-21,2022-02-26,31,2022_17_dubai_dubai_tennis_championships,5,0,31,0,0,0,32,Rublev A.,Vesely J.,7.0,1.478,dubai_dubai_tennis_championships
atp,2022,18,Santiago,Chile Open,atp_250,clay,3,False,2022-02-21,2022-02-27,27,2022_18_santiago_chile_open,5,0,27,0,0,0,28,Martinez P.,Baez S.,72.0,2.12,santiago_chile_open
atp,2022,19,Indian Wells,BNP Paribas Open,masters_1000,hard,3,True,2022-03-10,2022-03-20,95,2022_19_indian_wells_bnp_paribas_open,7,0,93,0,2,0,96,Fritz T.,Nadal R.,20.0,2.2117,indian_wells_bnp_paribas_open
atp,2022,20,Miami,Miami Open,masters_1000,hard,3,True,2022-03-23,2022-04-03,95,2022_20_miami_miami_open,7,0,92,0,3,0,96,Alcaraz C.,Ruud C.,16.0,1.3083,miami_miami_open
atp,2022,21,Houston,U.S. Men's Clay Court Championships,atp_250,clay,3,True,2022-04-05,2022-04-10,27,2022_21_houston_u_s_men_s_clay_court_championships,5,0,24,0,2,1,28,Opelka R.,Isner J.,18.0,41.54,houston_u_s_men_s_clay_court_championships
atp,2022,22,Marrakech,Grand Prix Hassan II,atp_250,clay,3,True,2022-04-05,2022-04-10,31,2022_22_marrakech_grand_prix_hassan_ii,5,0,29,0,2,0,32,Goffin D.,Molcan A.,74.0,1.812,marrakech_grand_prix_hassan_ii
atp,2022,23,Monte Carlo,Monte Carlo Masters,masters_1000,clay,3,True,2022-04-10,2022-04-17,55,2022_23_monte_carlo_monte_carlo_masters,6,0,53,0,2,0,56,Tsitsipas S.,Davidovich Fokina A.,5.0,1.356,monte_carlo_monte_carlo_masters
atp,2022,24,Barcelona,Barcelona Open,atp_500,clay,3,True,2022-04-18,2022-04-24,47,2022_24_barcelona_barcelona_open,6,0,46,0,1,0,48,Alcaraz C.,Carreno Busta P.,11.0,1.332,barcelona_barcelona_open
atp,2022,25,Belgrade,Serbia Open,atp_250,clay,3,True,2022-04-18,2022-04-24,27,2022_25_belgrade_serbia_open,5,0,26,0,0,1,28,Rublev A.,Djokovic N.,8.0,1.7,belgrade_serbia_open
atp,2022,26,Estoril,Millennium Estoril Open,atp_250,clay,3,True,2022-04-25,2022-05-01,27,2022_26_estoril_millennium_estoril_open,5,0,26,0,1,0,28,Baez S.,Tiafoe F.,59.0,1.534,estoril_millennium_estoril_open
atp,2022,27,Munich,BMW Open,atp_250,clay,3,True,2022-04-25,2022-05-01,27,2022_27_munich_bmw_open,5,0,25,0,2,0,28,Rune H.,Van De Zandschulp B.,70.0,2.18,munich_bmw_open
atp,2022,28,Madrid,Mutua Madrid Open,masters_1000,clay,3,True,2022-05-01,2022-05-08,55,2022_28_madrid_mutua_madrid_open,6,0,53,0,1,1,56,Alcaraz C.,Zverev A.,9.0,1.544,madrid_mutua_madrid_open
atp,2022,29,Rome,Internazionali BNL d'Italia,masters_1000,clay,3,True,2022-05-08,2022-05-15,55,2022_29_rome_internazionali_bnl_d_italia,6,0,55,0,0,0,56,Djokovic N.,Tsitsipas S.,1.0,1.194,rome_internazionali_bnl_d_italia
atp,2022,30,Geneva,Geneva Open,atp_250,clay,3,True,2022-05-15,2022-05-21,27,2022_30_geneva_geneva_open,5,0,26,0,1,0,28,Ruud C.,Sousa J.,8.0,1.1775,geneva_geneva_open
atp,2022,31,Lyon,Lyon Open,atp_250,clay,3,True,2022-05-15,2022-05-21,27,2022_31_lyon_lyon_open,5,0,26,0,1,0,28,Norrie C.,Molcan A.,11.0,1.6875,lyon_lyon_open
atp,2022,32,Paris,French Open,grand_slam,clay,5,True,2022-05-22,2022-06-05,127,2022_32_paris_french_open,7,0,124,0,3,0,128,Nadal R.,Ruud C.,5.0,1.3743,paris_french_open
atp,2022,33,'s-Hertogenbosch,Rosmalen Grass Court Championships,atp_250,grass,3,True,2022-06-06,2022-06-12,27,2022_33_s_hertogenbosch_rosmalen_grass_court_championships,5,0,27,0,0,0,28,Van Rijthoven T.,Medvedev D.,205.0,4.058,s_hertogenbosch_rosmalen_grass_court_championships
atp,2022,34,Stuttgart,Mercedes Cup,atp_250,grass,3,True,2022-06-06,2022-06-12,27,2022_34_stuttgart_mercedes_cup,5,0,25,0,1,1,28,Berrettini M.,Murray A.,10.0,1.48,stuttgart_mercedes_cup
atp,2022,35,Halle,Halle Open,atp_500,grass,3,True,2022-06-13,2022-06-19,31,2022_35_halle_halle_open,5,0,29,0,2,0,32,Hurkacz H.,Medvedev D.,12.0,2.098,halle_halle_open
atp,2022,36,Queens Club,Queen's Club Championships,atp_500,grass,3,True,2022-06-13,2022-06-19,31,2022_36_queens_club_queen_s_club_championships,5,0,30,0,1,0,32,Berrettini M.,Krajinovic F.,10.0,1.296,queens_club_queen_s_club_championships
atp,2022,37,Eastbourne,Eastbourne International,atp_250,grass,3,True,2022-06-20,2022-06-25,27,2022_37_eastbourne_eastbourne_international,5,0,26,0,1,0,28,Fritz T.,Cressy M.,14.0,1.7625,eastbourne_eastbourne_international
atp,2022,38,Mallorca,Mallorca Championships,atp_250,grass,3,True,2022-06-19,2022-06-25,27,2022_38_mallorca_mallorca_championships,5,0,25,0,1,1,28,Tsitsipas S.,Bautista Agut R.,6.0,1.475,mallorca_mallorca_championships
