tour,year,tourney_id,tourney_number,tournament_name,tourney_level,surface,best_of,draw_size,start_date,end_date,num_matches,num_rounds,num_completed_matches,num_defaulted_matches,num_retired_matches,num_walkover_matches,num_players,champion,runner_up,champion_avg_rank
atp,2001,2001-375,375,Lyon,A,carpet,3,32,2001-10-08,2001-10-08,31,5,30,0,1,0,32,Ivan Ljubicic,Younes El Aynaoui,48.0
atp,2001,2001-402,402,Memphis,A,hard,3,48,2001-02-19,2001-02-19,47,6,47,0,0,0,48,Mark Philippoussis,Davide Sanguinetti,18.0
atp,2001,2001-403,403,Miami Masters,M,hard,3,96,2001-03-19,2001-03-19,95,7,93,0,1,1,96,Andre Agassi,Jan Michael Gambill,3.0
atp,2001,2001-404,404,Indian Wells Masters,M,hard,3,64,2001-03-12,2001-03-12,63,6,62,0,1,0,64,Andre Agassi,Pete Sampras,4.0
atp,2001,2001-407,407,Rotterdam,A,hard,3,32,2001-02-19,2001-02-19,31,5,31,0,0,0,32,Nicolas Escude,Roger Federer,60.0
atp,2001,2001-408,408,Milan,A,carpet,3,32,2001-01-29,2001-01-29,31,5,29,0,1,1,32,Roger Federer,Julien Boutter,27.0
atp,2001,2001-409,409,Atlanta,A,clay,3,32,2001-04-23,2001-04-23,31,5,30,0,1,0,32,Andy Roddick,Xavier Malisse,89.0
atp,2001,2001-410,410,Monte Carlo Masters,M,clay,3,64,2001-04-16,2001-04-16,63,6,60,0,2,1,64,Gustavo Kuerten,Hicham Arazi,2.0
atp,2001,2001-414,414,Hamburg Masters,M,clay,3,64,2001-05-14,2001-05-14,63,6,62,0,1,0,64,Albert Portas,Juan Carlos Ferrero,42.0
atp,2001,2001-416,416,Rome Masters,M,clay,3,64,2001-05-07,2001-05-07,63,6,62,0,1,0,64,Juan Carlos Ferrero,Gustavo Kuerten,9.0
atp,2001,2001-418,418,Washington,A,hard,3,56,2001-08-13,2001-08-13,55,6,54,0,0,1,56,Andy Roddick,Sjeng Schalken,30.0
atp,2001,2001-419,419,Indianapolis,A,hard,3,56,2001-08-13,2001-08-13,55,6,54,0,1,0,56,Patrick Rafter,Gustavo Kuerten,6.0
atp,2001,2001-421,421,Canada Masters,M,hard,3,64,2001-07-30,2001-07-30,63,6,61,0,2,0,64,Andrei Pavel,Patrick Rafter,43.0
atp,2001,2001-422,422,Cincinnati Masters,M,hard,3,64,2001-08-06,2001-08-06,63,6,63,0,0,0,64,Gustavo Kuerten,Patrick Rafter,1.0
atp,2001,2001-423,423,Los Angeles,A,hard,3,32,2001-07-23,2001-07-23,31,5,31,0,0,0,32,Andre Agassi,Pete Sampras,3.0
atp,2001,2001-424,424,San Jose,A,hard,3,32,2001-02-26,2001-02-26,31,5,30,0,1,0,32,Greg Rusedski,Andre Agassi,58.0
atp,2001,2001-425,425,Barcelona,A,clay,3,56,2001-04-23,2001-04-23,55,6,53,0,2,0,56,Juan Carlos Ferrero,Carlos Moya,10.0
atp,2001,2001-429,429,Stockholm,A,hard,3,32,2001-10-22,2001-10-22,31,5,30,0,1,0,32,Sjeng Schalken,Jarkko Nieminen,40.0
atp,2001,2001-433,433,Scottsdale,A,hard,3,32,2001-03-05,2001-03-05,31,5,31,0,0,0,32,Francisco Clavet,Magnus Norman,40.0
atp,2001,2001-438,438,Moscow,A,carpet,3,32,2001-10-01,2001-10-01,31,5,31,0,0,0,32,Yevgeny Kafelnikov,Nicolas Kiefer,6.0
atp,2001,2001-439,439,Umag,A,clay,3,32,2001-07-16,2001-07-16,31,5,29,0,2,0,32,Carlos Moya,Jerome Golmard,20.0
atp,2001,2001-440,440,s Hertogenbosch,A,grass,3,32,2001-06-18,2001-06-18,31,5,30,0,1,0,32,Lleyton Hewitt,Guillermo Canas,6.0
atp,2001,2001-441,441,Long Island,A,hard,3,32,2001-08-20,2001-08-20,31,5,29,0,2,0,32,Tommy Haas,Pete Sampras,16.0
atp,2001,2001-451,451,Doha,A,hard,3,32,2001-01-01,2001-01-01,31,5,31,0,0,0,32,Marcelo Rios,Bohdan Ulihrach,37.0
atp,2001,2001-468,468,Estoril,A,clay,3,32,2001-04-09,2001-04-09,31,5,30,0,1,0,32,Juan Carlos Ferrero,Felix Mantilla,11.0
atp,2001,2001-475,475,Sopot,A,clay,3,32,2001-07-23,2001-07-23,31,5,30,0,1,0,32,Tommy Robredo,Albert Portas,51.0
atp,2001,2001-481,481,Copenhagen,A,hard,3,32,2001-02-12,2001-02-12,31,5,30,0,1,0,32,Tim Henman,Andreas Vinciguerra,10.0
atp,2001,2001-495,495,Dubai,A,hard,3,32,2001-02-26,2001-02-26,31,5,28,0,3,0,32,Juan Carlos Ferrero,Marat Safin,16.0
atp,2001,2001-496,496,Marseille,A,hard,3,32,2001-02-12,2001-02-12,31,5,30,0,1,0,32,Yevgeny Kafelnikov,Sebastien Grosjean,7.0
atp,2001,2001-499,499,Delray Beach,A,hard,3,32,2001-03-05,2001-03-05,31,5,30,0,0,1,32,Jan Michael Gambill,Xavier Malisse,24.0
atp,2001,2001-500,500,Halle,A,grass,3,32,2001-06-11,2001-06-11,31,5,31,0,0,0,32,Thomas Johansson,Fabrice Santoro,19.0
atp,2001,2001-505,505,Vina del Mar,A,clay,3,32,2001-02-12,2001-02-12,31,5,30,0,1,0,32,Guillermo Coria,Gaston Gaudio,69.0
atp,2001,2001-506,506,Buenos Aires,A,clay,3,32,2001-02-19,2001-02-19,31,5,30,0,1,0,32,Gustavo Kuerten,Jose Acasuso,2.0
atp,2001,2001-520,520,Roland Garros,G,clay,5,128,2001-05-28,2001-05-28,127,7,121,0,6,0,128,Gustavo Kuerten,Alex Corretja,1.0
atp,2001,2001-533,533,Costa Do Sauipe,A,hard,3,32,2001-09-10,2001-09-10,31,5,31,0,0,0,32,Jan Vacek,Fernando Meligeni,106.0
atp,2001,2001-540,540,Wimbledon,G,grass,5,128,2001-06-25,2001-06-25,127,7,121,0,6,0,128,Goran Ivanisevic,Patrick Rafter,125.0
atp,2001,2001-560,560,US Open,G,hard,5,128,2001-08-27,2001-08-27,127,7,124,0,3,0,128,Lleyton Hewitt,Pete Sampras,4.0
atp,2001,2001-568,568,St. Petersburg,A,hard,3,32,2001-10-22,2001-10-22,31,5,31,0,0,0,32,Marat Safin,Rainer Schuettler,7.0
atp,2001,2001-573,573,Mallorca,A,clay,3,32,2001-04-30,2001-04-30,31,5,29,0,2,0,32,Alberto Martin,Guillermo Coria,55.0
atp,2001,2001-580,580,Australian Open,G,hard,5,128,2001-01-15,2001-01-15,127,7,125,0,2,0,128,Andre Agassi,Arnaud Clement,6.0
atp,2001,2001-605,605,Masters Cup,F,hard,3,8,2001-11-12,2001-11-12,15,3,15,0,0,0,8,Lleyton Hewitt,Sebastien Grosjean,2.0
atp,2001,2001-615,615,Dusseldorf,A,clay,3,64,2001-05-21,2001-05-21,26,2,26,0,0,0,17,Yevgeny Kafelnikov,Scott Draper,7.0
atp,2001,2001-717,717,Houston,A,clay,3,32,2001-04-30,2001-04-30,31,5,31,0,0,0,32,Andy Roddick,Hyung Taik Lee,69.0
atp,2001,2001-73,73,Tashkent,A,hard,3,32,2001-09-10,2001-09-10,31,5,31,0,0,0,32,Marat Safin,Yevgeny Kafelnikov,7.0
atp,2001,2001-741,741,Nottingham,A,grass,3,32,2001-06-18,2001-06-18,31,5,30,0,1,0,32,Thomas Johansson,Harel Levy,16.0
atp,2001,2001-773,773,Bucharest,A,clay,3,32,2001-09-10,2001-09-10,31,5,31,0,0,0,32,Younes El Aynaoui,Albert Montanes,47.0
atp,2001,2001-807,807,Acapulco,A,clay,3,32,2001-02-26,2001-02-26,31,5,30,0,1,0,32,Gustavo Kuerten,Galo Blanco,1.0
atp,2001,2001-890,890,Shanghai,A,hard,3,32,2001-09-17,2001-09-17,31,5,31,0,0,0,32,Rainer Schuettler,Michel Kratochvil,59.0
atp,2001,2001-891,891,Chennai,A,hard,3,32,2001-01-01,2001-01-01,31,5,29,0,2,0,32,Michal Tabara,Andrei Stoliarov,96.0
atp,2001,2001-D001,D001,Davis Cup WG R1: AUS vs ECU,D,grass,5,4,2001-02-09,2001-02-09,4,1,4,0,0,0,4,,,
atp,2001,2001-D002,D002,Davis Cup WG R1: BRA vs MAR,D,clay,3,4,2001-02-09,2001-02-09,4,1,3,0,1,0,6,,,
atp,2001,2001-D003,D003,Davis Cup WG R1: SWE vs CZE,D,carpet,5,4,2001-02-09,2001-02-09,4,1,4,0,0,0,4,,,
atp,2001,2001-D004,D004,Davis Cup WG R1: SVK vs RUS,D,hard,5,4,2001-02-09,2001-02-09,4,1,4,0,0,0,4,,,
atp,2001,2001-D005,D005,Davis Cup WG R1: BEL vs FRA,D,clay,3,4,2001-02-09,2001-02-09,4,1,4,0,0,0,6,,,
atp,2001,2001-D006,D006,Davis Cup WG R1: SUI vs USA,D,hard,5,4,2001-02-09,2001-02-09,4,1,4,0,0,0,6,,,
atp,2001,2001-D007,D007,Davis Cup WG R1: GER vs ROU,D,carpet,5,4,2001-02-09,2001-02-09,4,1,4,0,0,0,5,,,
atp,2001,2001-D008,D008,Davis Cup WG R1: NED vs ESP,D,carpet,3,4,2001-02-09,2001-02-09,4,1,4,0,0,0,6,,,
atp,2001,2001-D009,D009,Davis Cup G1 R1: POR vs UKR,D,clay,5,4,2001-02-09,2001-02-09,4,1,4,0,0,0,4,,,
atp,2001,2001-D010,D010,Davis Cup G1 R1: FIN vs SLO,D,carpet,5,4,2001-02-09,2001-02-09,4,1,3,0,1,0,4,,,
atp,2001,2001-D011,D011,Davis Cup G1 QF: ARG vs MEX,D,clay,3,4,2001-02-09,2001-02-09,4,1,4,0,0,0,5,,,
atp,2001,2001-D012,D012,Davis Cup G1 QF: BAH vs PER,D,hard,5,4,2001-02-09,2001-02-09,4,1,4,0,0,0,5,,,
atp,2001,2001-D013,D013,Davis Cup G1 QF: INA vs UZB,D,hard,5,4,2001-02-09,2001-02-09,4,1,4,0,0,0,4,,,
atp,2001,2001-D014,D014,Davis Cup G1 QF: KOR vs NZL,D,carpet,5,4,2001-02-09,2001-02-09,4,1,4,0,0,0,5,,,
atp,2001,2001-D015,D015,Davis Cup G1 QF: JPN vs THA,D,hard,5,4,2001-02-09,2001-02-09,4,1,4,0,0,0,4,,,
atp,2001,2001-D016,D016,Davis Cup G1 QF: CHN vs IND,D,hard,5,4,2001-02-09,2001-02-09,4,1,4,0,0,0,5,,,
atp,2001,2001-D017,D017,Davis Cup G2 R1: HUN vs MON,D,clay,3,4,2001-04-27,2001-04-27,4,1,4,0,0,0,4,,,
atp,2001,2001-D018,D018,Davis Cup G2 R1: IRL vs DEN,D,carpet,5,4,2001-04-27,2001-04-27,4,1,4,0,0,0,5,,,
atp,2001,2001-D019,D019,Davis Cup G2 R1: TUR vs GRE,D,hard,3,4,2001-04-27,2001-04-27,4,1,4,0,0,0,6,,,
atp,2001,2001-D020,D020,Davis Cup G2 R1: MDA vs ARM,D,carpet,3,4,2001-04-27,2001-04-27,4,1,4,0,0,0,8,,,
atp,2001,2001-D021,D021,Davis Cup G2 R1: EST vs NOR,D,carpet,5,4,2001-04-27,2001-04-27,4,1,4,0,0,0,5,,,
atp,2001,2001-D022,D022,Davis Cup G2 R1: LUX vs CIV,D,carpet,5,4,2001-04-27,2001-04-27,4,1,4,0,0,0,4,,,
atp,2001,2001-D023,D023,Davis Cup G2 R1: POL vs ISR,D,clay,3,4,2001-04-27,2001-04-27,4,1,4,0,0,0,6,,,
atp,2001,2001-D024,D024,Davis Cup G2 R1: RSA vs YUG,D,hard,3,4,2001-04-27,2001-04-27,4,1,4,0,0,0,6,,,
atp,2001,2001-D025,D025,Davis Cup G2 QF: URU vs COL,D,clay,5,4,2001-02-09,2001-02-09,3,1,3,0,0,0,5,,,
atp,2001,2001-D026,D026,Davis Cup G2 QF: CRC vs AHO,D,hard,5,4,2001-02-09,2001-02-09,4,1,4,0,0,0,5,,,
atp,2001,2001-D027,D027,Davis Cup G2 QF: GUA vs DOM,D,hard,3,4,2001-02-09,2001-02-09,4,1,4,0,0,0,7,,,
atp,2001,2001-D028,D028,Davis Cup G2 QF: PAR vs VEN,D,clay,5,4,2001-02-09,2001-02-09,4,1,4,0,0,0,4,,,
atp,2001,2001-D029,D029,Davis Cup G2 QF: KUW vs LIB,D,hard,3,4,2001-02-09,2001-02-09,4,1,4,0,0,0,7,,,
atp,2001,2001-D030,D030,Davis Cup G2 QF: HKG vs IRI,D,hard,3,4,2001-02-09,2001-02-09,4,1,3,0,1,0,7,,,
atp,2001,2001-D031,D031,Davis Cup G2 QF: SYR vs MAS,D,hard,5,4,2001-02-09,2001-02-09,4,1,4,0,0,0,5,,,
atp,2001,2001-D032,D032,Davis Cup G2 QF: TPE vs PAK,D,clay,5,4,2001-02-09,2001-02-09,4,1,4,0,0,0,4,,,
atp,2001,2001-D033,D033,Davis Cup G1 SF: ARG vs CAN,D,clay,3,4,2001-04-06,2001-04-06,4,1,4,0,0,0,7,,,
atp,2001,2001-D034,D034,Davis Cup G1 SF: BAH vs CHI,D,hard,5,4,2001-04-06,2001-04-06,4,1,4,0,0,0,6,,,
atp,2001,2001-D035,D035,Davis Cup G1 QF: GBR vs POR,D,carpet,3,4,2001-04-06,2001-04-06,4,1,4,0,0,0,7,,,
atp,2001,2001-D036,D036,Davis Cup G1 QF: CRO vs AUT,D,carpet,5,4,2001-04-06,2001-04-06,4,1,4,0,0,0,6,,,
atp,2001,2001-D037,D037,Davis Cup G1 QF: BLR vs ZIM,D,carpet,5,4,2001-04-06,2001-04-06,4,1,3,0,1,0,6,,,
atp,2001,2001-D038,D038,Davis Cup G1 QF: FIN vs ITA,D,carpet,3,4,2001-04-06,2001-04-06,4,1,4,0,0,0,7,,,
atp,2001,2001-D039,D039,Davis Cup G2 SF: URU vs AHO,D,clay,3,4,2001-04-06,2001-04-06,4,1,4,0,0,0,7,,,
atp,2001,2001-D040,D040,Davis Cup G2 SF: GUA vs VEN,D,hard,3,4,2001-04-06,2001-04-06,4,1,4,0,0,0,7,,,
atp,2001,2001-D041,D041,Davis Cup G2 SF: LIB vs HKG,D,clay,5,4,2001-04-06,2001-04-06,4,1,4,0,0,0,5,,,
atp,2001,2001-D042,D042,Davis Cup G2 SF: MAS vs TPE,D,hard,3,4,2001-04-06,2001-04-06,4,1,3,0,1,0,7,,,
atp,2001,2001-D043,D043,Davis Cup G1 SF: NZL vs UZB,D,carpet,5,4,2001-04-06,2001-04-06,4,1,4,0,0,0,4,,,
atp,2001,2001-D044,D044,Davis Cup G1 SF: JPN vs IND,D,hard,5,4,2001-04-06,2001-04-06,4,1,4,0,0,0,6,,,
atp,2001,2001-D045,D045,Davis Cup G1 PO: KOR vs INA,D,hard,3,4,2001-04-06,2001-04-06,4,1,4,0,0,0,6,,,
atp,2001,2001-D046,D046,Davis Cup G1 PO: THA vs CHN,D,hard,3,4,2001-04-06,2001-04-06,4,1,4,0,0,0,4,,,
atp,2001,2001-D047,D047,Davis Cup G2 PO: COL vs CRC,D,clay,3,4,2001-04-06,2001-04-06,4,1,4,0,0,0,7,,,
atp,2001,2001-D048,D048,Davis Cup G2 PO: PAR vs DOM,D,clay,3,4,2001-04-06,2001-04-06,4,1,4,0,0,0,7,,,
atp,2001,2001-D049,D049,Davis Cup G2 PO: KUW vs IRI,D,hard,5,4,2001-04-06,2001-04-06,4,1,4,0,0,0,4,,,
atp,2001,2001-D050,D050,Davis Cup G2 PO: SYR vs PAK,D,hard,5,4,2001-04-06,2001-04-06,4,1,3,0,1,0,8,,,
atp,2001,2001-D051,D051,Davis Cup WG QF: BRA vs AUS,D,clay,5,4,2001-04-06,2001-04-06,4,1,3,0,1,0,6,,,
atp,2001,2001-D052,D052,Davis Cup WG QF: SWE vs RUS,D,hard,3,4,2001-04-06,2001-04-06,4,1,4,0,0,0,5,,,
atp,2001,2001-D053,D053,Davis Cup WG QF: SUI vs FRA,D,carpet,5,4,2001-04-06,2001-04-06,4,1,4,0,0,0,5,,,
atp,2001,2001-D054,D054,Davis Cup WG QF: NED vs GER,D,carpet,3,4,2001-04-06,2001-04-06,4,1,4,0,0,0,4,,,
atp,2001,2001-D055,D055,Davis Cup G2 QF: DEN vs HUN,D,hard,5,4,2001-07-20,2001-07-20,4,1,4,0,0,0,5,,,
atp,2001,2001-D056,D056,Davis Cup G2 QF: GRE vs ARM,D,clay,3,4,2001-07-20,2001-07-20,4,1,4,0,0,0,6,,,
atp,2001,2001-D057,D057,Davis Cup G2 QF: LUX vs NOR,D,clay,5,4,2001-07-20,2001-07-20,4,1,4,0,0,0,5,,,
atp,2001,2001-D058,D058,Davis Cup G2 QF: ISR vs RSA,D,hard,5,4,2001-07-20,2001-07-20,4,1,3,0,1,0,4,,,
atp,2001,2001-D059,D059,Davis Cup G2 PO: MON vs IRL,D,clay,3,4,2001-07-20,2001-07-20,4,1,4,0,0,0,5,,,
atp,2001,2001-D060,D060,Davis Cup G2 PO: MDA vs TUR,D,clay,5,4,2001-07-20,2001-07-20,4,1,4,0,0,0,5,,,
atp,2001,2001-D061,D061,Davis Cup G2 PO: CIV vs EST,D,hard,5,4,2001-07-20,2001-07-20,4,1,4,0,0,0,8,,,
atp,2001,2001-D062,D062,Davis Cup G2 PO: YUG vs POL,D,clay,5,4,2001-07-20,2001-07-20,4,1,4,0,0,0,5,,,
atp,2001,2001-D063,D063,Davis Cup G2 F: URU vs VEN,D,clay,3,4,2001-07-20,2001-07-20,4,1,4,0,0,0,7,,,
atp,2001,2001-D064,D064,Davis Cup G1 PO: MEX vs CAN,D,clay,5,4,2001-07-20,2001-07-20,4,1,4,0,0,0,4,,,
atp,2001,2001-D065,D065,Davis Cup G1 PO: MEX vs PER,D,carpet,5,4,2001-09-21,2001-09-21,4,1,4,0,0,0,5,,,
atp,2001,2001-D066,D066,Davis Cup G2 SF: GRE vs DEN,D,clay,5,4,2001-09-21,2001-09-21,4,1,4,0,0,0,5,,,
atp,2001,2001-D067,D067,Davis Cup G2 SF: LUX vs ISR,D,clay,5,4,2001-09-21,2001-09-21,4,1,4,0,0,0,6,,,
atp,2001,2001-D068,D068,Davis Cup WG SF: AUS vs SWE,D,hard,5,4,2001-09-21,2001-09-21,4,1,4,0,0,0,4,,,
atp,2001,2001-D069,D069,Davis Cup WG SF: NED vs FRA,D,carpet,3,4,2001-09-21,2001-09-21,4,1,3,0,1,0,6,,,
atp,2001,2001-D070,D070,Davis Cup WG PO: ARG vs BLR,D,clay,3,4,2001-09-21,2001-09-21,4,1,4,0,0,0,6,,,
atp,2001,2001-D071,D071,Davis Cup WG PO: BEL vs MAR,D,carpet,5,4,2001-09-21,2001-09-21,4,1,4,0,0,0,5,,,
atp,2001,2001-D072,D072,Davis Cup WG PO: CZE vs ROU,D,carpet,5,4,2001-09-21,2001-09-21,4,1,4,0,0,0,6,,,
atp,2001,2001-D073,D073,Davis Cup WG PO: ECU vs GBR,D,clay,3,4,2001-09-21,2001-09-21,4,1,4,0,0,0,7,,,
atp,2001,2001-D074,D074,Davis Cup WG PO: ITA vs CRO,D,clay,5,4,2001-09-21,2001-09-21,4,1,4,0,0,0,5,,,
atp,2001,2001-D075,D075,Davis Cup WG PO: SVK vs CHI,D,carpet,5,4,2001-09-21,2001-09-21,4,1,4,0,0,0,5,,,
atp,2001,2001-D076,D076,Davis Cup WG PO: ESP vs UZB,D,clay,5,4,2001-09-21,2001-09-21,3,1,3,0,0,0,5,,,
atp,2001,2001-D077,D077,Davis Cup G1 PO: INA vs CHN,D,hard,5,4,2001-09-21,2001-09-21,4,1,4,0,0,0,4,,,
atp,2001,2001-D079,D079,Davis Cup WG F: AUS vs FRA,D,grass,5,4,2001-11-30,2001-11-30,4,1,4,0,0,0,5,,,
atp,2001,2001-D080,D080,Davis Cup G1 PO: AUT vs UKR,D,hard,5,4,2001-09-21,2001-09-21,4,1,4,0,0,0,6,,,
atp,2001,2001-D081,D081,Davis Cup G1 PO: ZIM vs SLO,D,hard,5,4,2001-09-21,2001-09-21,4,1,4,0,0,0,5,,,
atp,2002,2002-1536,1536,Madrid Masters,M,hard,3,48,2002-10-14,2002-10-14,47,6,44,0,2,1,48,Andre Agassi,Jiri Novak,2.0
atp,2002,2002-301,301,Auckland,A,hard,3,32,2002-01-07,2002-01-07,31,5,31,0,0,0,32,Greg Rusedski,Jerome Golmard,30.0
atp,2002,2002-306,306,St. Poelten,A,clay,3,32,2002-05-20,2002-05-20,31,5,28,0,3,0,32,Nicolas Lapentti,Fernando Vicente,31.0
atp,2002,2002-308,308,Munich,A,clay,3,32,2002-04-29,2002-04-29,31,5,30,0,1,0,32,Younes El Aynaoui,Rainer Schuettler,19.0
atp,2002,2002-311,311,Queen's Club,A,grass,3,56,2002-06-10,2002-06-10,55,6,53,0,2,0,56,Lleyton Hewitt,Tim Henman,1.0
atp,2002,2002-314,314,Gstaad,A,clay,3,32,2002-07-08,2002-07-08,31,5,31,0,0,0,32,Alex Corretja,Gaston Gaudio,28.0
atp,2002,2002-315,315,Newport,A,grass,3,32,2002-07-08,2002-07-08,31,5,31,0,0,0,32,Taylor Dent,James Blake,96.0
atp,2002,2002-316,316,Bastad,A,clay,3,32,2002-07-08,2002-07-08,31,5,31,0,0,0,32,Carlos Moya,Younes El Aynaoui,21.0
atp,2002,2002-317,317,Amersfoort,A,clay,3,32,2002-07-15,2002-07-15,31,5,30,0,1,0,32,Juan Ignacio Chela,Albert Costa,28.0
atp,2002,2002-319,319,Kitzbuhel,A,clay,3,48,2002-07-22,2002-07-22,47,6,47,0,0,0,48,Alex Corretja,Juan Carlos Ferrero,31.0
atp,2002,2002-321,321,Stuttgart,A,clay,3,32,2002-07-15,2002-07-15,31,5,31,0,0,0,32,Mikhail Youzhny,Guillermo Canas,62.0
atp,2002,2002-325,325,Palermo,A,clay,3,32,2002-09-23,2002-09-23,31,5,29,0,2,0,32,Fernando Gonzalez,Jose Acasuso,24.0
atp,2002,2002-328,328,Basel,A,carpet,3,32,2002-10-21,2002-10-21,31,5,28,0,3,0,32,David Nalbandian,Fernando Gonzalez,18.0
atp,2002,2002-329,329,Tokyo,A,hard,3,56,2002-09-30,2002-09-30,55,6,55,0,0,0,56,Kenneth Carlsen,Magnus Norman,121.0
atp,2002,2002-336,336,Hong Kong,A,hard,3,32,2002-09-23,2002-09-23,31,5,31,0,0,0,32,Juan Carlos Ferrero,Carlos Moya,6.0
atp,2002,2002-337,337,Vienna,A,hard,3,32,2002-10-07,2002-10-07,31,5,31,0,0,0,32,Roger Federer,Jiri Novak,13.0
atp,2002,2002-338,338,Sydney,A,hard,3,32,2002-01-07,2002-01-07,31,5,29,0,1,1,32,Roger Federer,Juan Ignacio Chela,13.0
atp,2002,2002-339,339,Adelaide,A,hard,3,32,2001-12-31,2001-12-31,31,5,29,0,2,0,32,Tim Henman,Mark Philippoussis,9.0
atp,2002,2002-352,352,Paris Masters,M,carpet,3,48,2002-10-28,2002-10-28,47,6,45,0,2,0,48,Marat Safin,Lleyton Hewitt,5.0
atp,2002,2002-360,360,Casablanca,A,clay,3,32,2002-04-08,2002-04-08,31,5,29,0,2,0,32,Younes El Aynaoui,Guillermo Canas,20.0
atp,2002,2002-375,375,Lyon,A,carpet,3,32,2002-10-07,2002-10-07,31,5,30,0,1,0,32,Paul Henri Mathieu,Gustavo Kuerten,47.0
atp,2002,2002-402,402,Memphis,A,hard,3,32,2002-02-18,2002-02-18,31,5,31,0,0,0,32,Andy Roddick,James Blake,17.0
atp,2002,2002-403,403,Miami Masters,M,hard,3,96,2002-03-18,2002-03-18,95,7,89,0,6,0,96,Andre Agassi,Roger Federer,10.0
atp,2002,2002-404,404,Indian Wells Masters,M,hard,3,64,2002-03-11,2002-03-11,63,6,63,0,0,0,64,Lleyton Hewitt,Tim Henman,1.0
atp,2002,2002-407,407,Rotterdam,A,hard,3,32,2002-02-18,2002-02-18,31,5,30,0,0,1,32,Nicolas Escude,Tim Henman,22.0
atp,2002,2002-408,408,Milan,A,carpet,3,32,2002-01-28,2002-01-28,31,5,29,0,2,0,32,Davide Sanguinetti,Roger Federer,87.0
atp,2002,2002-410,410,Monte Carlo Masters,M,clay,3,64,2002-04-15,2002-04-15,63,6,62,0,1,0,64,Juan Carlos Ferrero,Carlos Moya,4.0
atp,2002,2002-414,414,Hamburg Masters,M,clay,3,64,2002-05-13,2002-05-13,63,6,61,0,2,0,64,Roger Federer,Marat Safin,14.0
atp,2002,2002-416,416,Rome Masters,M,clay,3,64,2002-05-06,2002-05-06,63,6,60,0,3,0,64,Andre Agassi,Tommy Haas,9.0
atp,2002,2002-418,418,Washington,A,hard,3,56,2002-08-12,2002-08-12,55,6,55,0,0,0,56,James Blake,Paradorn Srichaphan,32.0
atp,2002,2002-419,419,Indianapolis,A,hard,3,56,2002-08-12,2002-08-12,55,6,54,0,0,1,56,Greg Rusedski,Felix Mantilla,41.0
atp,2002,2002-421,421,Canada Masters,M,hard,3,64,2002-07-29,2002-07-29,63,6,62,0,1,0,64,Guillermo Canas,Andy Roddick,19.0
atp,2002,2002-422,422,Cincinnati Masters,M,hard,3,64,2002-08-05,2002-08-05,63,6,62,0,1,0,64,Carlos Moya,Lleyton Hewitt,17.0
atp,2002,2002-423,423,Los Angeles,A,hard,3,32,2002-07-22,2002-07-22,31,5,31,0,0,0,32,Andre Agassi,Jan Michael Gambill,7.0
atp,2002,2002-424,424,San Jose,A,hard,3,32,2002-02-25,2002-02-25,31,5,31,0,0,0,32,Lleyton Hewitt,Andre Agassi,1.0
atp,2002,2002-425,425,Barcelona,A,clay,3,56,2002-04-22,2002-04-22,55,6,53,0,2,0,56,Gaston Gaudio,Albert Costa,64.0
atp,2002,2002-429,429,Stockholm,A,hard,3,32,2002-10-21,2002-10-21,31,5,29,0,1,1,32,Paradorn Srichaphan,Marcelo Rios,24.0
atp,2002,2002-433,433,Scottsdale,A,hard,3,32,2002-03-04,2002-03-04,31,5,31,0,0,0,32,Andre Agassi,Juan Balcells,5.0
atp,2002,2002-438,438,Moscow,A,carpet,3,32,2002-09-30,2002-09-30,31,5,31,0,0,0,32,Paul Henri Mathieu,Sjeng Schalken,83.0
atp,2002,2002-439,439,Umag,A,clay,3,32,2002-07-15,2002-07-15,31,5,29,0,2,0,32,Carlos Moya,David Ferrer,18.0
atp,2002,2002-440,440,s Hertogenbosch,A,grass,3,32,2002-06-17,2002-06-17,31,5,27,0,3,1,32,Sjeng Schalken,Arnaud Clement,31.0
atp,2002,2002-441,441,Long Island,A,hard,3,48,2002-08-19,2002-08-19,47,6,44,0,2,1,48,Paradorn Srichaphan,Juan Ignacio Chela,41.0
atp,2002,2002-451,451,Doha,A,hard,3,32,2001-12-31,2001-12-31,31,5,31,0,0,0,32,Younes El Aynaoui,Felix Mantilla,38.0
atp,2002,2002-468,468,Estoril,A,clay,3,32,2002-04-08,2002-04-08,31,5,30,0,1,0,32,David Nalbandian,Jarkko Nieminen,47.0
atp,2002,2002-475,475,Sopot,A,clay,3,32,2002-07-22,2002-07-22,31,5,30,0,1,0,32,Jose Acasuso,Franco Squillari,91.0
atp,2002,2002-481,481,Copenhagen,A,hard,3,32,2002-02-11,2002-02-11,31,5,30,0,1,0,32,Lars Burgsmuller,Olivier Rochus,93.0
atp,2002,2002-495,495,Dubai,A,hard,3,32,2002-02-25,2002-02-25,31,5,28,0,3,0,32,Fabrice Santoro,Younes El Aynaoui,26.0
atp,2002,2002-496,496,Marseille,A,hard,3,32,2002-02-11,2002-02-11,31,5,30,0,1,0,32,Thomas Enqvist,Nicolas Escude,24.0
atp,2002,2002-499,499,Delray Beach,A,hard,3,32,2002-03-04,2002-03-04,31,5,29,0,2,0,32,Davide Sanguinetti,Andy Roddick,60.0
